CMHName,FirstofService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,UnitType,SumofMIC-Cases,FirstofMIC-Units,SumofMIC-Cost,CostPerCase,CostPerUnit,UnitPerCase
,Substance Abuse Services: Transportation,,T2002,,Per Diem,0.00,0.00,0.00,0,0,0
,Transportation,,T2003,,Encounter / Trip,0.00,0.00,0.00,0,0,0
,Substance Abuse Services: Transportation,,T2003,,Encounter / Trip,0.00,0.00,0.00,0,0,0
,Transportation,,T2004,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse Services: Transportation,,T2004,,Encounter,0.00,0.00,0.00,0,0,0
,Transportation,,T2005,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse Services: Transportation,,T2005,,Encounter,0.00,0.00,0.00,0,0,0
,Fiscal Intermediary Services,,T2025,,Month,0.00,0.00,0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,T2028,,Items,0.00,0.00,0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,T2029,,Items,0.00,0.00,0.00,0,0,0
,Crisis Intervention,,T2034,,Days,0.00,0.00,0.00,0,0,0
,Respite Care,,T2036,,Encounter / Trip. Per session. One night = one session,0.00,0.00,0.00,0,0,0
,Respite Care,,T2037,,Encounter / Trip  Per session. One day/partial day = one session,0.00,0.00,0.00,0,0,0
,Housing Assistance,,T2038,,Month   Service,0.00,0.00,0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,T2039,,Items,0.00,0.00,0.00,0,0,0
,Pharmacy (Drugs and Other Biologicals),,,,,0.00,0.00,0.00,0,0,0
,Other,,,,,0.00,0.00,0.00,0,0,0
,Aggregate for 'J' Codes,,ALL,,,0.00,0.00,0.00,0,0,0
AuSable Valley,,,,,,,,,,,
,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Days,0.00,0.00,0.00,0,0,0
,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,"0100, 0101, 0114, 0124, 0134, 0154",,PT65,Days,0.00,0.00,0.00,0,0,0
,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Days,0.00,0.00,0.00,0,0,0
,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Days,3.00,106.00,"14,628.00",4876,138,35
,Inpatient Hospital Ancillary Services - Room and Board,144,,,Days,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Leave of Absence,183,,,Days,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Radiology,320,,,# of tests,0.00,0.00,0.00,0,0,0
,ECT Anesthesia,370,,,,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Respiratory Services,410,,,# of treatments,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Emergency Room,450,,,# of visits,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pulmonary Function,460,,,# of tests,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,636,,,# of units,0.00,0.00,0.00,0,0,0
,ECT Recovery Room,710,,,,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - EEG,740,,,# of tests,0.00,0.00,0.00,0,0,0
,Crisis Observation Care,762,,,Hour,0.00,0.00,0.00,0,0,0
,Additional Codes-ECT Facility Charge,901,,,Encounter,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0.00,0.00,0.00,0,0,0
,Outpatient Partial Hospitalization,912,,,Days,0.00,0.00,0.00,0,0,0
,Outpatient Partial Hospitalization,913,,,Days,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Diagnosis Services,925,,,# of tests,0.00,0.00,0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0.00,0.00,0.00,0,0,0
,Additional Codes-ECT Anesthesia,,104,,Minutes,0.00,0.00,0.00,0,0,0
,Additional Codes-ECT Anesthesia,901,104,,Minutes,0.00,0.00,0.00,0,0,0
,Drug Screen for Methadone Clients Only,,80100,,Per Screen,0.00,0.00,0.00,0,0,0
,Drug Screen for Methadone Clients Only,,80101,,Per Screen,0.00,0.00,0.00,0,0,0
,Alcohol Breath Test for Methadone Clients Only,,82075,,Per Test,0.00,0.00,0.00,0,0,0
,Assessment-Psychiatric Assessment,,90801,,Encounter,162.00,171.00,"63,715.00",393,373,1
,Substance Abuse: Psychiatric Evaluation,,90801,,Encounter,0.00,0.00,0.00,0,0,0
,Assessment-Psychiatric Assessment,,90802,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse: Psychiatric Evaluation,,90802,,Encounter,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90804,,Encounter 20-30 Min,65.00,119.00,"11,049.00",170,93,2
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90804,,Encounter 20-30 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90805,,Encounter 20-30 Min,0.00,0.00,0.00,0,0,0
AuSable Valley,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90805,,Encounter 20-30 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90806,,Encounter 45-50 Min,168.00,397.00,"61,444.00",366,155,2
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90806,,Encounter 45-50 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90807,,Encounter 45-50 Min,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90807,,Encounter 45-50 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90808,,Encounter 75-80 Min,9.00,14.00,"3,366.00",374,240,2
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90808,,Encounter 75-80 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90809,,Encounter 75-80 Min,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90809,,Encounter 75-80 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90810,,Encounter 20-30 Min,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90810,,Encounter 20-30 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90811,,Encounter 20-30 Min,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90811,,Encounter 20-30 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90812,,Encounter 45-50 Min,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90812,,Encounter 45-50 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90813,,Encounter 45-50 Min,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90813,,Encounter 45-50 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90814,,Encounter 75-80 Min,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90814,,Encounter 75-80 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90815,,Encounter 75-80 Min,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90815,,Encounter 75-80 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90816,,Encounter 20-30 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90817,,Encounter 20-30 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90818,,Encounter 45-50 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90819,,Encounter 45-50 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90821,,Encounter 75-80 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90822,,Encounter 75-80 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90823,,Encounter 20-30 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90824,,Encounter 20-30 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90826,,Encounter 45-50 Min,0.00,0.00,0.00,0,0,0
,Substance Abuse: Psychotherapy (Individual Therapy),,90826,,Encounter 45-50 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90827,,Encounter 45-50 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90828,,Encounter 75-80 Min,0.00,0.00,0.00,0,0,0
,Therapy-Individual Therapy,,90829,,Encounter 75-80 Min,0.00,0.00,0.00,0,0,0
,Therapy-Family Therapy,,90846,,Encounter,59.00,110.00,"16,529.00",280,150,2
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,,Encounter,0.00,0.00,0.00,0,0,0
,Therapy-Family Therapy,,90847,,Encounter,317.00,"1,100.00","165,286.00",521,150,3
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,,Encounter,0.00,0.00,0.00,0,0,0
,Therapy-Family Therapy,,90849,,Encounter,0.00,0.00,0.00,0,0,0
,Therapy-Family Therapy,,90849,HS,Encounter,0.00,0.00,0.00,0,0,0
AuSable Valley,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,,Encounter,0.00,0.00,0.00,0,0,0
,Therapy-Group Therapy,,90853,,Encounter,41.00,211.00,"14,266.00",348,68,5
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,,Encounter,0.00,0.00,0.00,0,0,0
,Therapy-Group Therapy,,90857,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90857,,Encounter,0.00,0.00,0.00,0,0,0
,Medication Review ,,90862,,Encounter,167.00,487.00,"63,008.00",377,129,3
,Substance Abuse: Medication Review,"0900, 0914, 0915, 0916, 0919",90862,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-ECT Physician,,90870,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-ECT Physician,901,90870,,Encounter,0.00,0.00,0.00,0,0,0
,Assessments-Other,,90887,,Encounter,0.00,0.00,0.00,0,0,0
,Speech & Language Therapy ,,92506,,Encounter,0.00,0.00,0.00,0,0,0
,Speech & Language Therapy ,,92507,,Encounter,0.00,0.00,0.00,0,0,0
,Speech & Language Therapy ,,92508,,Encounter,0.00,0.00,0.00,0,0,0
,Speech & Language Therapy ,,92526,,Encounter,0.00,0.00,0.00,0,0,0
,Speech & Language Therapy ,,92610,,Encounter,0.00,0.00,0.00,0,0,0
,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,1.00,1.00,147.00,147,147,1
,Psychological Testing by Technician ,,96102,,Per Hour,0.00,0.00,0.00,0,0,0
,Psychological Testing by Comp ,,96103,,Per Hour,0.00,0.00,0.00,0,0,0
,Assessments-Other,,96105,,Encounter,0.00,0.00,0.00,0,0,0
,Assessments-Other,,96110,,Encounter,0.00,0.00,0.00,0,0,0
,Assessments-Other,,96111,,Encounter,0.00,0.00,0.00,0,0,0
,Neurobehavioral Status Exam (Children's Waiver),,96116,,Per Hour,0.00,0.00,0.00,0,0,0
,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0.00,0.00,0.00,0,0,0
,Neuropsych test by Tech ,,96119,,Per Hour,0.00,0.00,0.00,0,0,0
,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0.00,0.00,0.00,0,0,0
,Medication Administration,,96372,,Encounter,0.00,0.00,0.00,0,0,0
,Physical Therapy,,97001,,Encounter,0.00,0.00,0.00,0,0,0
,Physical Therapy,,97002,,Encounter,0.00,0.00,0.00,0,0,0
,Occupational Therapy,,97003/ 97004,,Encounter,0.00,0.00,0.00,0,0,0
,Occupational or Physical Therapy,,97110,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational or Physical Therapy,,97112,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational or Physical Therapy,,97113,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational or Physical Therapy,,97116,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational or Physical Therapy,,97124,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational or Physical Therapy,,97140,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational or Physical Therapy,,97150,,Encounter,0.00,0.00,0.00,0,0,0
,Occupational or Physical Therapy,,97530,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational or Physical Therapy,,97532,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational or Physical Therapy,,97533,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational or Physical Therapy,,97535,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational or Physical Therapy,,97537,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational or Physical Therapy,,97542,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational Therapy,,97703,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational Therapy,,97750,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational Therapy,,97755,,15 Minutes,0.00,0.00,0.00,0,0,0
,Occupational Therapy,,97760,,15 Minutes,0.00,0.00,0.00,0,0,0
,C/O for Orthotic/Prosth Use ,,97762,,15 minutes,0.00,0.00,0.00,0,0,0
AuSable Valley,,,,,,,,,,,
,Assessment or Health Services,,97802,,15 Minutes,0.00,0.00,0.00,0,0,0
,Assessment or Health Services,,97803,,15 Minutes,0.00,0.00,0.00,0,0,0
,Health Services,,97804,,30 Minutes,0.00,0.00,0.00,0,0,0
,Substance Abuse: Accupuncture,,97810,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse: Accupuncture,,97811,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99201,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99202,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99203,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse: Physician Evaluation,,99203,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99204,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse: Physician Evaluation,,99204,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99205,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse: Physician Evaluation,,99205,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services  Medication Administration,,99211,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99212,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99213,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99214,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99215,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99221,,30 Minutes,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99222,,50 Minutes,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99223,,70 Minutes,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99231,,15 Minutes,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99232,,25 minutes,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99233,,35 Minutes,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99241,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99242,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99243,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99244,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99245,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99251,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99252,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99253,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99254,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99255,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99261,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99262,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99263,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99271,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99272,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99273,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99274,,Encounter,0.00,0.00,0.00,0,0,0
,Additional Codes-Physician Services,,99275,,Encounter,0.00,0.00,0.00,0,0,0
,Medication Administration,,99506,,Encounter,0.00,0.00,0.00,0,0,0
,Medicaition Administration (Children's Waiver),,99506,,Encounter,0.00,0.00,0.00,0,0,0
,Medication Management,,99605,,15 Minutes,0.00,0.00,0.00,0,0,0
,Transportation,,A0080,,Per mile,0.00,0.00,0.00,0,0,0
,Transportation,,A0090,,Per mile,0.00,0.00,0.00,0,0,0
,Transportation,,A0100,,Per one-way trip,0.00,0.00,0.00,0,0,0
,Substance Abuse: Transportation,,A0100,,Per one-way trip,0.00,0.00,0.00,0,0,0
,Transportation,,A0110,,Per one-way trip,0.00,0.00,0.00,0,0,0
AuSable Valley,,,,,,,,,,,
,Substance Abuse: Transportation,,A0110,,Per one-way trip,0.00,0.00,0.00,0,0,0
,Transportation,,A0120,,Per one-way trip,0.00,0.00,0.00,0,0,0
,Transportation,,A0130,,Per one-way trip,0.00,0.00,0.00,0,0,0
,Transportation,,A0140,,Per one-way trip,0.00,0.00,0.00,0,0,0
,Transportation,,A0170,,,0.00,0.00,0.00,0,0,0
,Additional Codes-Transportation,,A0425,,Per Mile,0.00,0.00,0.00,0,0,0
,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0.00,0.00,0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,E1399,,Items,0.00,0.00,0.00,0,0,0
,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0.00,0.00,0.00,0,0,0
,Substance Abuse: Individual Assessment,,H0001,,Encounter,0.00,0.00,0.00,0,0,0
,Assessment ,,H0002,,Encounter,9.00,9.00,836.00,93,93,1
,Substance Abuse: Individual Assessment,,H0002,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse:Laboratory,,H0003,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse: Case Management,,H0006,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Days,0.00,0.00,0.00,0,0,0
,Substance Abuse: Sub-Acute Detoxification,1002,H0012,,Days,0.00,0.00,0.00,0,0,0
,Substance Abuse: Sub-Acute Detoxification,1002,H0014,,Days,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Care,906,H0015,,Days,0.00,0.00,0.00,0,0,0
,Crisis Residential Services,,H0018,,Days,0.00,0.00,0.00,0,0,0
,Substance Abuse: Residential,1002,H0018,,Days,0.00,0.00,0.00,0,0,0
,Substance Abuse: Residential,1002,H0019,,Days,0.00,0.00,0.00,0,0,0
,Substance Abuse: Methadone,,H0020,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse: Early Intervention,,H0022,,Encounter,0.00,0.00,0.00,0,0,0
,Peer Directed and Operated Support Services,,H0023,,Encounter,0.00,0.00,0.00,0,0,0
,Prevention Services - Direct Model,,H0025,,Face to Face Contact,989.00,"5,096.00","496,729.00",502,97,5
,Crisis Intervention,,H0030,,Per Service,0.00,0.00,0.00,0,0,0
,Assessment ,,H0031,,Encounter,406.00,410.00,"111,992.00",276,273,1
,Treatment Planning,,H0032,,Encounter,0.00,0.00,0.00,0,0,0
,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,561.00,665.00,"60,548.00",108,91,1
,Substance Abuse: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0.00,0.00,0.00,0,0,0
,Health Services,,H0034,,15 Minutes,0.00,0.00,0.00,0,0,0
,Home Based Services,,H0036,,15 Minutes,86.00,"2,106.00","109,822.00",1277,52,24
,Home Based Services,,H0036,ST,15 Minutes,0.00,0.00,0.00,0,0,0
,Peer Directed and Operated Support Services,,H0038,,15 minutes,0.00,0.00,0.00,0,0,0
,Substance Abuse: Recovery Support Services,,H0038,,15 Minutes,0.00,0.00,0.00,0,0,0
,Peer Directed and Operated Support Services,,NA,,,0.00,0.00,0.00,0,0,0
,Assertive Community Treatment (ACT),,H0039,,15 Minutes,0.00,0.00,0.00,0,0,0
,Community Living Supports in Independent living/own home,,H0043,,Per diem,0.00,0.00,0.00,0,0,0
,Respite,,H0045,,Days,22.00,188.00,"14,100.00",641,75,9
,Substance Abuse:Laboratory (cells now unlocked),,H0048,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse: Individual Assessment,,H0049,,Encounter,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Treatment,,H0050,,15 Minutes,0.00,0.00,0.00,0,0,0
,Behavior Treatment Plan Review,,H2000,,Encounter,0.00,0.00,0.00,0,0,0
,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,0.00,0.00,0.00,0,0,0
,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0.00,0.00,0.00,0,0,0
AuSable Valley,,,,,,,,,,,
,Crisis Intervention,,H2011,,15 Minutes,74.00,530.00,"23,892.00",323,45,7
,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,73.00,"2,558.00","11,255.00",154,4,35
,Community Living Supports (15 Minutes),,H2015,,15 Minutes,7.00,839.00,"6,016.00",859,7,120
,Community Living Supports (Daily),,H2016,,Per Diem,2.00,74.00,"6,980.00",3490,94,37
,Community Living Supports (Daily),,H2016,TF,Per Diem,0.00,0.00,0.00,0,0,0
,Community Living Supports (Daily),,H2016,TG,Per Diem,0.00,0.00,0.00,0,0,0
,Behavior Services,,H2019,,15 Minutes,0.00,0.00,0.00,0,0,0
,Behavior Services,,H2019,TT,15 Minutes,0.00,0.00,0.00,0,0,0
,Crisis Intervention,,H2020,,Days,0.00,0.00,0.00,0,0,0
,Wraparound,,H2021,,15 Minutes,33.00,"1,204.00","33,869.00",1026,28,36
,Wraparound,,H2022,,Days,0.00,0.00,0.00,0,0,0
,Supported Employment Services,,H2023,,15 minutes,0.00,0.00,0.00,0,0,0
,Supported Employment Services,,H2023,TT,15 Minutes,0.00,0.00,0.00,0,0,0
,Mental Health Therapy,,H2027,,15 Minutes,0.00,0.00,0.00,0,0,0
,Substance Abuse Services: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,,15 Minutes,0.00,0.00,0.00,0,0,0
,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,0.00,0.00,0.00,0,0,0
,Home Based Services,,H2033,,15 Minutes,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,,Hour,0.00,0.00,0.00,0,0,0
,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,,Per Diem,0.00,0.00,0.00,0,0,0
,Medication Review ,,M0064,,"Encounter Face-to-Face, generally less than 10 minutes",0.00,0.00,0.00,0,0,0
,Transportation,,S0209,,Per Mile,0.00,0.00,0.00,0,0,0
,Transportation,,S0215,,Per Mile,0.00,0.00,0.00,0,0,0
,Substance Abuse Services: Transportation,,S0215,,Per Mile,0.00,0.00,0.00,0,0,0
,Family Training - EBP,,S5110,,15 Minutes,0.00,0.00,0.00,0,0,0
,Family Training,,S5111,,Encounter,59.00,180.00,"32,634.00",553,181,3
,Family Training,,S5111,HA,Encounter,0.00,0.00,0.00,0,0,0
,Foster Care,,S5140,,Days,0.00,0.00,0.00,0,0,0
,Foster Care,,S5145,,Days,0.00,0.00,0.00,0,0,0
,Respite,,S5150,,15 Minutes,0.00,0.00,0.00,0,0,0
