"CMH Name","DD Group Num","DD Serv Num","FirstOfService Description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfDD-Cases","SumOfDD-Units","SumOfDD-Cost","SumOfOther Cost","FirstOfDD Totals","FirstOfDD Unique Consumers"
"Allegan",210,210,"Assessment",,,"99334","Encounter",0.00,0.00,0.00,52.00,14064180.00,558.00
"Allegan",211,211,"Assessment",,,"99335","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",212,212,"Assessment",,,"99336","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",213,213,"Assessment",,,"99337","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",214,214,"Assessment",,,"99341","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",215,215,"Assessment",,,"99342","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",216,216,"Assessment",,,"99343","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",217,217,"Assessment",,,"99344","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",218,218,"Assessment",,,"99345","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",219,219,"Assessment",,,"99347","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",220,220,"Assessment",,,"99348","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",221,221,"Assessment",,,"99349","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",222,222,"Assessment",,,"99350","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",223,223,"Medication Administration",,,"99506","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",224,224,"Medication Management",,,"99605","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",225,225,"Transportation",,,"A0080","Per mile",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",226,226,"Transportation",,,"A0090","Per mile",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",227,227,"Transportation",,,"A0100","Per one-way trip",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",228,228,"Substance Use Disorder: Transportation",,"HF","A0100","Per one-way trip",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",229,229,"Transportation",,,"A0110","Per one-way trip",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",230,230,"Substance Use Disorder: Transportation",,"HF","A0110","Per one-way trip",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",231,231,"Transportation",,,"A0120","Per one-way trip",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",232,232,"Transportation",,,"A0130","Per one-way trip",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",233,233,"Transportation",,,"A0140","Per one-way trip",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",234,234,"Transportation",,,"A0170",,0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",235,235,"Additional Codes-Transportation",,,"A0425","Per Mile",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",236,236,"Additional Codes-Transportation",,,"A0427","Refer to code descriptions.",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",237,237,"Enhanced Medical Equipment-Supplies",,,"E1399","Item",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",238,238,"Activity Therapy (Children's Waiver)",,,"G0176","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",239,239,"Family Training/Support EBP only",,,"G0177","Encounter Session at least 45 min",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",240,240,"Substance Use Disorder: Recovery Support Services",,,"G0409","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",241,241,"Occupational Therapy",,,"G0515","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",242,242,"Substance Use Disorder: Individual Assessment",,,"H0001","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",243,243,"Assessment ",,,"H0002","Encounter",4.00,4.00,1016.00,1164.00,14064180.00,558.00
"Allegan",244,244,"Substance Use Disorder: Laboratory",,,"H0003","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",245,245,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0004","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",246,246,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0005","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",247,247,"Substance Use Disorder: Case Management",,,"H0006","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",248,248,"Substance Use Disorder: Sub-Acute Detoxification","1002",,"H0010","Day",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",249,249,"Substance Use Disorder: Sub-Acute Detoxification","1002+E249",,"H0012","Day",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",250,250,"Substance Use Disorder: Sub-Acute Detoxification","1002",,"H0014","Day",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",251,251,"Substance Use Disorder: Outpatient Care","0906",,"H0015","Day",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",252,252,"Crisis Residential Services",,,"H0018","Day",5.00,26.00,14451.00,388165.00,14064180.00,558.00
"Allegan",253,253,"Substance Use Disorder: Residential","1002","HF","H0018","Day",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",254,254,"Substance Use Disorder: Residential","1002","HF","H0019","Day",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",255,255,"Substance Use Disorder: Methadone",,,"H0020","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",256,256,"Substance Use Disorder: Early Intervention",,,"H0022","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",257,257,"Peer Directed and Operated Support Services",,,"H0023","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",258,258,"Substance Use Disorder: Recovery Support Services",,"HF","H0023","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",259,259,"Prevention Services - Direct Model",,,"H0025","Face to Face Contact",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",260,260,"Assessment ",,,"H0031","Encounter",106.00,108.00,37095.00,167120.00,14064180.00,558.00
"Allegan",261,261,"Assessment for Autism",,"U5","H0031","Encounter",93.00,118.00,63038.00,68909.00,14064180.00,558.00
"Allegan",262,262,"Support Intensity Scale (SIS) Face-to-Face Assessment",,"HW","H0031",,96.00,96.00,31827.00,33817.00,14064180.00,558.00
"Allegan",263,263,"Treatment Planning",,,"H0032","Encounter",64.00,72.00,17948.00,93190.00,14064180.00,558.00
"Allegan",264,264,"Monitoring of Treatment - Clinician",,"TS","H0032","Encounter",31.00,36.00,10843.00,59229.00,14064180.00,558.00
"Allegan",265,265,"Substance Use Disorder: Pharmalogical Support - Suboxane",,,"H0033","Direct Observation Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",266,266,"Health Services",,,"H0034","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",267,267,"Home Based Services",,,"H0036","15 Minutes",6.00,428.00,32631.00,497604.00,14064180.00,558.00
"Allegan",268,268,"Home Based Services",,"ST","H0036","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",269,269,"Peer Directed and Operated Support Services",,,"H0038","15 minutes",0.00,0.00,0.00,7838.00,14064180.00,558.00
"Allegan",270,270,"Peer Directed and Operated Support Services",,"TJ","H0038","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",271,271,"Substance Use Disorder: Recovery Support Services",,"HF","H0038","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",272,272,"Peer Directed and Operated Support Services",,,"NA",,0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",273,273,"Assertive Community Treatment (ACT)",,,"H0039","15 Minutes",1.00,48.00,3650.00,371857.00,14064180.00,558.00
"Allegan",274,274,"Assertive Community Treatment (ACT)",,"TG","H0039","15 Minutes",0.00,0.00,0.00,1139.00,14064180.00,558.00
"Allegan",275,275,"Community Living Supports in Independent living/own home",,,"H0043","Per Diem",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",276,276,"Community Living Supports in Independent living/own home",,"TF","H0043","Per Diem",0.00,0.00,0.00,36728.00,14064180.00,558.00
"Allegan",277,277,"Community Living Supports in Independent living/own home",,"TG","H0043","Per Diem",5.00,1820.00,796436.00,796436.00,14064180.00,558.00
"Allegan",278,278,"Community Living Supports in Independent living/own home",,"TT","H0043","Per Diem",29.00,8247.00,1539108.00,1620914.00,14064180.00,558.00
"Allegan",279,279,"Community Living Supports in Independent living/own home",,"TF/TT","H0043","Per Diem",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",280,280,"Community Living Supports in Independent living/own home",,"TG/TT","H0043","Per Diem",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",281,281,"Respite",,,"H0045","Day",1.00,1.00,69.00,1675.00,14064180.00,558.00
"Allegan",282,282,"Peer Directed and Operated Support Services",,,"H0046","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",283,283,"Substance Use Disorder: Laboratory",,,"H0048","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",284,284,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0050","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",285,285,"Behavior Treatment Plan Review",,,"H2000","Encounter",40.00,147.00,18849.00,22055.00,14064180.00,558.00
"Allegan",286,286,"Behavior Treatment Plan Review - Monitoring Activities",,"TS","H2000","Encounter",42.00,147.00,18834.00,21527.00,14064180.00,558.00
"Allegan",287,287,"Comprehensive Medication Services - EBP only",,,"H2010","15 minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",288,288,"Crisis Intervention",,,"H2011","15 Minutes",2.00,8.00,425.00,2072.00,14064180.00,558.00
"Allegan",289,289,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,"HF","H2011","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",290,290,"Crisis Intervention",,"TJ","H2011","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",291,291,"Skill-Building and Out of Home Non Vocational Habilitation",,,"H2014","15 minutes",19.00,23040.00,92224.00,103141.00,14064180.00,558.00
"Allegan",292,292,"Out of Home Non Vocational Habilitation",,"HK","H2014","15 Minutes",11.00,5532.00,27858.00,27858.00,14064180.00,558.00
"Allegan",293,293,"Community Living Supports (15 Minutes)",,,"H2015","15 Minutes",199.00,372107.00,1691200.00,1903357.00,14064180.00,558.00
"Allegan",294,294,"Community Living Supports (15 Minutes)",,"TT","H2015","15 Minutes",18.00,148167.00,268445.00,303539.00,14064180.00,558.00
"Allegan",295,295,"Community Living Supports (Daily)",,,"H2016","Per Diem",86.00,25188.00,3643030.00,6072256.00,14064180.00,558.00
"Allegan",296,296,"Behavior Services",,,"H2019","15 Minutes",3.00,121.00,5763.00,18251.00,14064180.00,558.00
"Allegan",297,297,"Behavior Services",,"TT","H2019","15 Minutes",1.00,120.00,5683.00,37274.00,14064180.00,558.00
"Allegan",298,298,"Wraparound",,,"H2021","15 Minutes",0.00,0.00,0.00,95784.00,14064180.00,558.00
"Allegan",301,301,"Supported Employment Services",,,"H2023","15 minutes",71.00,8092.00,99021.00,155284.00,14064180.00,558.00
"Allegan",302,302,"Mental Health Therapy",,,"H2027","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",303,303,"Substance Use Disorder: Outpatient Care","0900, 0914, 0915, 0916, 0919","HF","H2027","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",304,304,"Clubhouse Psychosocial Rehabilitation Programs ",,,"H2030","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",305,305,"Home Based Services",,,"H2033","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",306,306,"Substance Use Disorder: Recovery Housing",,,"H2034","Day",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",307,307,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2035","Hour",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",308,308,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2036","Per Diem",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",309,309,"Repair/Svc DME Non-Oxygen Equipment (Children's Waiver)",,,"K0739","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",310,310,"Telemedicine Facility Fee",,"GT","Q3014","Per Service",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",311,311,"Transportation",,,"S0209","Per Mile",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",312,312,"Transportation",,,"S0215","Per Mile",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",313,313,"Substance Use Disorder: Transportation",,"HF","S0215","Per Mile",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",314,314,"Family Training - EBP",,,"S5110","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",315,315,"Family Training",,,"S5111","Encounter",40.00,407.00,63796.00,77430.00,14064180.00,558.00
"Allegan",316,316,"Family Training",,"HA","S5111","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",317,317,"Family Training",,"HM","S5111","Encounter",4.00,24.00,4159.00,11956.00,14064180.00,558.00
"Allegan",318,318,"Home Care Training, Non-Family (Children's Waiver)",,,"S5116","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",319,319,"Foster Care",,,"S5140","Day",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",320,320,"Foster Care",,,"S5145","Day",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",321,321,"Respite",,,"S5150","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",322,322,"Respite",,,"S5151","Per Diem",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",323,323,"Personal Emergency Response System (PERS)",,,"S5160","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",324,324,"Personal Emergency Response System (PERS)",,,"S5161","Month",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",325,325,"Environmental Modification ",,,"S5165","Service",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",326,326,"Enhanced Medical Equipment-Supplies",,,"S5199","Item",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",327,327,"Occupational or Physical Therapy",,,"S8990","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",328,328,"Private Duty Nursing","0582",,"S9123","Hour",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",329,329,"Private Duty Nursing",,,"S9123","Hour",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",330,330,"Private Duty Nursing",,"TT","S9123","Hour",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",331,331,"Private Duty Nursing","0582",,"S9124","Hour",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",332,332,"Private Duty Nursing",,,"S9124","Hour",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",333,333,"Private Duty Nursing",,"TT","S9124","Hour",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",334,334,"Health Services",,,"S9445","Encounter",0.00,0.00,0.00,433.00,14064180.00,558.00
"Allegan",335,335,"Health Services",,,"S9446","Encounter",1.00,1.00,50.00,50.00,14064180.00,558.00
"Allegan",336,336,"Health Services",,,"S9470","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",337,337,"Prevention Services - Direct Model",,,"S9482","15 minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",338,338,"Intensive Crisis Stabilization-Enrolled Program",,,"S9484","Hour",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",339,339,"Intensive Crisis Stabilization-Enrolled Program",,"TJ","S9484","Hour",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",340,340,"Residential Room and Board",,,"S9976","Day",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",341,341,"Substance Use Disorder: Residential Room and Board",,"HF","S9976","Day",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",342,342,"Private Duty Nursing",,,"T1000","Up to 15 min",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",343,343,"Private Duty Nursing",,"TD","T1000","Up to 15 min",0.00,0.00,0.00,35521.00,14064180.00,558.00
"Allegan",344,344,"Private Duty Nursing",,"TE","T1000","Up to 15 min",0.00,0.00,0.00,35754.00,14064180.00,558.00
"Allegan",345,345,"Assessment",,,"T1001","Encounter",1.00,1.00,200.00,546.00,14064180.00,558.00
"Allegan",346,346,"Health Services",,,"T1002","Up to 15 min",5.00,109.00,5027.00,5725.00,14064180.00,558.00
"Allegan",347,347,"Respite Care",,,"T1005","15 Minutes",77.00,49592.00,199702.00,220761.00,14064180.00,558.00
"Allegan",348,348,"Respite Care",,"TD","T1005","15 Minutes",1.00,72.00,676.00,676.00,14064180.00,558.00
"Allegan",349,349,"Respite Care",,"TE","T1005","15 Minutes",3.00,2039.00,16234.00,16234.00,14064180.00,558.00
"Allegan",350,350,"Respite Care (Children's Waiver & SED Waiver)",,"TT","T1005","15 minutes",10.00,5161.00,11260.00,13105.00,14064180.00,558.00
"Allegan",351,351,"Substance Use Disorder: Treatment Planning",,"HF","T1007","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",352,352,"Substance Use Disorder: Child Sitting Services",,,"T1009","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",353,353,"Substance Use Disorder: Recovery Support Services",,,"T1012","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",354,354,"Family Psycho-Education - EBP",,,"T1015","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",355,355,"Supports Coordination/Wrap Facilitation",,,"T1016","15 minutes",503.00,7934.00,937859.00,1145587.00,14064180.00,558.00
"Allegan",356,356,"Targeted Case Management ",,,"T1017","15 minutes",18.00,393.00,38138.00,440913.00,14064180.00,558.00
"Allegan",357,357,"Nursing Home Mental Health Monitoring",,"SE","T1017","15 minutes",10.00,148.00,14770.00,67403.00,14064180.00,558.00
"Allegan",358,358,"Personal Care in Licensed Specialized Residential Setting",,,"T1020","Day",85.00,24802.00,1721445.00,2138554.00,14064180.00,558.00
"Allegan",359,359,"Assessments",,,"T1023","Encounter",13.00,21.00,3615.00,72119.00,14064180.00,558.00
"Allegan",360,360,"Prevention Services - Direct Model ",,,"T1027","15 Minutes",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",361,361,"Enhanced Medical Supplies or Pharmacy",,,"T1999","Item",2.00,25.00,816.00,816.00,14064180.00,558.00
"Allegan",362,362,"Transportation",,,"T2001","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",363,363,"Substance Use Disorder: Transportation",,"HF","T2001","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",364,364,"Transportation",,,"T2002","Per Diem",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",365,365,"Substance Use Disorder: Transportation",,"HF","T2002","Per Diem",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",366,366,"Transportation",,,"T2003","Encounter / Trip",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",367,367,"Substance Use Disorder: Transportation",,"HF","T2003","Encounter / Trip",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",368,368,"Transportation",,,"T2004","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",369,369,"Substance Use Disorder: Transportation",,"HF","T2004","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",370,370,"Transportation",,,"T2005","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",371,371,"Substance Use Disorder: Transportation",,"HF","T2005","Encounter",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",372,372,"Out of Home Prevocational Service",,,"T2015","Hour",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",373,373,"Targeted Case Management (Children's Waiver)",,,"T2023","Month",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",374,374,"Prevention Services - Direct Model ",,,"T2024",,0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",375,375,"Fiscal Intermediary Services",,,"T2025","Month",139.00,1211.00,140441.00,157537.00,14064180.00,558.00
"Allegan",376,376,"Enhanced Medical Equipment-Supplies",,,"T2028","Item",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",377,377,"Enhanced Medical Equipment-Supplies",,,"T2029","Item",0.00,0.00,0.00,0.00,14064180.00,558.00
"Allegan",378,378,"Respite Care",,,"T2036","Per session. One night = one session",30.00,269.00,41573.00,77213.00,14064180.00,558.00
"Allegan",379,379,"Respite Care",,,"T2037","Per session. One day/partial day = one session",4.00,28.00,2015.00,2015.00,14064180.00,558.00
