"CMH Name","MIC Group Num","MIC Serv Num","FirstOfMIC Totals","FirstOfService description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfMIC-Cases","SumOfMIC-Units","SumOfMIC-Cost","SumOfOther Cost","FirstOfMIC Unique Consumers"
"Allegan",220,220,2723319.14,"Assessment",,,"99341","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",221,221,2723319.14,"Assessment for Autism",,"U5","99341","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",222,222,2723319.14,"Assessment",,,"99342","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",223,223,2723319.14,"Assessment for Autism",,"U5","99342","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",224,224,2723319.14,"Assessment",,,"99343","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",225,225,2723319.14,"Assessment for Autism",,"U5","99343","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",226,226,2723319.14,"Assessment",,,"99344","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",227,227,2723319.14,"Assessment for Autism",,"U5","99344","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",228,228,2723319.14,"Assessment",,,"99345","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",229,229,2723319.14,"Assessment for Autism",,"U5","99345","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",230,230,2723319.14,"Assessment",,,"99347","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",231,231,2723319.14,"Assessment for Autism",,"U5","99347","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",232,232,2723319.14,"Assessment",,,"99348","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",233,233,2723319.14,"Assessment for Autism",,"U5","99348","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",234,234,2723319.14,"Assessment",,,"99349","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",235,235,2723319.14,"Assessment for Autism",,"U5","99349","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",236,236,2723319.14,"Assessment",,,"99350","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",237,237,2723319.14,"Assessment for Autism",,"U5","99350","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",238,238,2723319.14,"Medication Administration",,,"99506","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",239,239,2723319.14,"Medication Management",,,"99605","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",240,240,2723319.14,"Transportation",,,"A0080","Per mile",0.00,0.00,0.00,0.00,445.00
"Allegan",241,241,2723319.14,"Transportation",,,"A0090","Per mile",0.00,0.00,0.00,0.00,445.00
"Allegan",242,242,2723319.14,"Transportation",,,"A0100","Per one-way trip",0.00,0.00,0.00,0.00,445.00
"Allegan",243,243,2723319.14,"Substance Abuse: Transportation",,,"A0100","Per one-way trip",0.00,0.00,0.00,0.00,445.00
"Allegan",244,244,2723319.14,"Transportation",,,"A0110","Per one-way trip",0.00,0.00,0.00,0.00,445.00
"Allegan",245,245,2723319.14,"Substance Abuse: Transportation",,"HF","A0110","Per one-way trip",0.00,0.00,0.00,0.00,445.00
"Allegan",246,246,2723319.14,"Transportation",,,"A0120","Per one-way trip",0.00,0.00,0.00,0.00,445.00
"Allegan",247,247,2723319.14,"Transportation",,,"A0130","Per one-way trip",0.00,0.00,0.00,0.00,445.00
"Allegan",248,248,2723319.14,"Transportation",,,"A0140","Per one-way trip",0.00,0.00,0.00,0.00,445.00
"Allegan",249,249,2723319.14,"Transportation",,,"A0170",,0.00,0.00,0.00,0.00,445.00
"Allegan",250,250,2723319.14,"Additional Codes-Transportation",,,"A0425","Per Mile",0.00,0.00,0.00,2204.00,445.00
"Allegan",251,251,2723319.14,"Additional Codes-Transportation",,,"A0427","Refer to code descriptions.",2.00,2.00,2471.00,6906.29,445.00
"Allegan",252,252,2723319.14,"Enhanced Medical Equipment-Supplies",,,"E1399","Item",0.00,0.00,0.00,0.00,445.00
"Allegan",254,254,2723319.14,"Family Training/Support EBP only",,,"G0177","Encounter Session at least 45 min",0.00,0.00,0.00,0.00,445.00
"Allegan",255,255,2723319.14,"Substance Abuse: Recovery Support Services",,,"G0409","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",256,256,2723319.14,"Substance Abuse: Individual Assessment",,,"H0001","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",257,257,2723319.14,"Assessment ",,,"H0002","Encounter",5.00,6.00,786.00,2882.00,445.00
"Allegan",258,258,2723319.14,"Substance Abuse: Laboratory",,,"H0003","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",259,259,2723319.14,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0004","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",260,260,2723319.14,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0005","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",261,261,2723319.14,"Substance Abuse: Case Management",,,"H0006","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",262,262,2723319.14,"Substance Abuse: Sub-Acute Detoxification","1002",,"H0010","Day",0.00,0.00,0.00,0.00,445.00
"Allegan",263,263,2723319.14,"Substance Abuse: Sub-Acute Detoxification","1002",,"H0012","Day",0.00,0.00,0.00,0.00,445.00
"Allegan",264,264,2723319.14,"Substance Abuse: Sub-Acute Detoxification","1002",,"H0014","Day",0.00,0.00,0.00,0.00,445.00
"Allegan",265,265,2723319.14,"Substance Abuse: Outpatient Care","0906",,"H0015","Day",0.00,0.00,0.00,0.00,445.00
"Allegan",266,266,2723319.14,"Crisis Residential Services",,,"H0018","Day",13.00,101.00,52063.00,158567.00,445.00
"Allegan",267,267,2723319.14,"Substance Abuse: Residential","1002","HF","H0018","Day",0.00,0.00,0.00,0.00,445.00
"Allegan",268,268,2723319.14,"Substance Abuse: Residential","1002","HF","H0019","Day",0.00,0.00,0.00,0.00,445.00
"Allegan",269,269,2723319.14,"Substance Abuse: Methadone",,,"H0020","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",270,270,2723319.14,"Substance Abuse: Early Intervention",,,"H0022","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",271,271,2723319.14,"Peer Directed and Operated Support Services",,,"H0023","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",272,272,2723319.14,"Substance Use Disorder: Recovery Support Services",,"HF","H0023","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",273,273,2723319.14,"Prevention Services - Direct Model",,,"H0025","Face to Face Contact",2.00,21.00,7350.00,7350.00,445.00
"Allegan",274,274,2723319.14,"Assessment ",,,"H0031","Encounter",40.00,42.00,12936.00,79156.00,445.00
"Allegan",275,275,2723319.14,"Assessment for Autism",,"U5","H0031","Encounter",44.00,106.00,50320.00,92568.00,445.00
"Allegan",276,276,2723319.14,"Support Intensity Scale (SIS) Face-to-Face Assessment",,"HW","H0031",,0.00,0.00,0.00,22792.00,445.00
"Allegan",277,277,2723319.14,"Treatment Planning",,,"H0032","Encounter",78.00,123.00,28167.00,138316.00,445.00
"Allegan",278,278,2723319.14,"Monitoring of Treatment - Clinician",,"TS","H0032","Encounter",24.00,27.00,6183.00,57479.00,445.00
"Allegan",279,279,2723319.14,"Substance Abuse: Pharmalogical Support - Suboxane",,,"H0033","Direct Observation Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",280,280,2723319.14,"Health Services",,,"H0034","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",281,281,2723319.14,"Home Based Services",,,"H0036","15 Minutes",135.00,12072.00,743454.00,790997.00,445.00
"Allegan",282,282,2723319.14,"Home Based Services",,"ST","H0036","15 Minutes",4.00,22.00,1355.00,1355.00,445.00
"Allegan",283,283,2723319.14,"Peer Directed and Operated Support Services",,,"H0038","15 minutes",0.00,0.00,0.00,31445.00,445.00
"Allegan",284,284,2723319.14,"Peer Directed and Operated Support Services",,"TJ","H0038","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",285,285,2723319.14,"Substance Abuse: Recovery Support Services",,"HF","H0038","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",286,286,2723319.14,"Peer Directed and Operated Support Services",,,"NA",,0.00,0.00,0.00,0.00,445.00
"Allegan",287,287,2723319.14,"Assertive Community Treatment (ACT)",,,"H0039","15 Minutes",4.00,472.00,31375.00,679616.00,445.00
"Allegan",288,288,2723319.14,"Community Living Supports in Independent living/own home",,,"H0043","Per diem",0.00,0.00,0.00,2288667.00,445.00
"Allegan",289,289,2723319.14,"Respite",,,"H0045","Day",1.00,5.00,1200.00,1300.00,445.00
"Allegan",290,290,2723319.14,"Peer Directed and Operated Support Services",,,"H0046","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",291,291,2723319.14,"Substance Abuse: Laboratory",,,"H0048","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",292,292,2723319.14,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0050","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",293,293,2723319.14,"Behavior Treatment Plan Review",,,"H2000","Encounter",0.00,0.00,0.00,27387.00,445.00
"Allegan",294,294,2723319.14,"Behavior Treatment Plan Review - Monitoring Activities",,"TS","H2000","Encounter",1.00,2.00,306.00,48654.00,445.00
"Allegan",295,295,2723319.14,"Comprehensive Medication Services - EBP only",,,"H2010","15 minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",296,296,2723319.14,"Crisis Intervention",,,"H2011","15 Minutes",23.00,71.00,5254.00,14356.00,445.00
"Allegan",297,297,2723319.14,"Substance Abuse: Crisis Intervention, per 15 minutes",,"HF","H2011","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",298,298,2723319.14,"Skill-Building and Out of Home Non Vocational Habilitation",,,"H2014","15 minutes",3.00,908.00,3692.00,421716.00,445.00
"Allegan",299,299,2723319.14,"Out of Home Non Vocational Habilitation",,"HK","H2014","15 Minutes",0.00,0.00,0.00,533932.00,445.00
"Allegan",300,300,2723319.14,"Community Living Supports (15 Minutes)",,,"H2015","15 Minutes",12.00,4836.00,22954.00,2114335.00,445.00
"Allegan",301,301,2723319.14,"Community Living Supports (Daily)",,,"H2016","Per Diem",1.00,171.00,8358.00,4063495.00,445.00
"Allegan",302,302,2723319.14,"Behavior Services",,,"H2019","15 Minutes",1.00,4.00,199.00,33701.00,445.00
"Allegan",303,303,2723319.14,"Behavior Services",,"TT","H2019","15 Minutes",0.00,0.00,0.00,74333.00,445.00
"Allegan",304,304,2723319.14,"Applied Behavioral Intervention (ABI).",,"U5","H2019","15 Minutes",30.00,7899.00,149618.00,434165.00,445.00
"Allegan",305,305,2723319.14,"Early Intensive Behavioral Intervention (EIBI)",,"U5, TG","H2019","15 Minutes",58.00,7453.00,136510.00,458229.00,445.00
"Allegan",306,306,2723319.14,"Wraparound",,,"H2021","15 Minutes",19.00,546.00,52416.00,53760.00,445.00
"Allegan",307,307,2723319.14,"Wraparound (SED Waiver)",,,"H2022","Day",2.00,15.00,4875.00,4875.00,445.00
"Allegan",308,308,2723319.14,"Wraparound (SED Waiver)",,"TT","H2022","Day",0.00,0.00,0.00,0.00,445.00
"Allegan",309,309,2723319.14,"Supported Employment Services",,,"H2023","15 minutes",4.00,213.00,14991.00,1765763.00,445.00
"Allegan",310,310,2723319.14,"Mental Health Therapy",,,"H2027","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",311,311,2723319.14,"Substance Abuse Services: Outpatient Care","0900, 0914, 0915, 0916, 0919","HF","H2027","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",312,312,2723319.14,"Clubhouse Psychosocial Rehabilitation Programs ",,,"H2030","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",313,313,2723319.14,"Home Based Services",,,"H2033","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",314,314,2723319.14,"Substance Abuse: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2035","Hour",0.00,0.00,0.00,0.00,445.00
"Allegan",315,315,2723319.14,"Substance Abuse: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2036","Per Diem",0.00,0.00,0.00,0.00,445.00
"Allegan",317,317,2723319.14,"Transportation",,,"S0209","Per Mile",0.00,0.00,0.00,0.00,445.00
"Allegan",318,318,2723319.14,"Transportation",,,"S0215","Per Mile",0.00,0.00,0.00,0.00,445.00
"Allegan",319,319,2723319.14,"Substance Abuse Services: Transportation",,"HF","S0215","Per Mile",0.00,0.00,0.00,0.00,445.00
"Allegan",320,320,2723319.14,"Home Care Training to Home Care Client ABA",,"U5","S5108","15 Minutes",37.00,1821.00,64057.00,183960.00,445.00
"Allegan",321,321,2723319.14,"Family Training - EBP",,,"S5110","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",322,322,2723319.14,"Family Training",,,"S5111","Encounter",20.00,320.00,48000.00,116250.00,445.00
"Allegan",323,323,2723319.14,"Family Training",,"HA","S5111","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",324,324,2723319.14,"Family Training",,"HM","S5111","Encounter",3.00,24.00,3000.00,4050.00,445.00
"Allegan",325,325,2723319.14,"BHT/ABA Family Training",,"U5","S5111","Encounter",11.00,30.00,4685.67,17183.22,445.00
"Allegan",326,326,2723319.14,"Home Care Training, Non-Family (Children's Waiver)",,,"S5116","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",327,327,2723319.14,"Foster Care",,,"S5140","Day",0.00,0.00,0.00,0.00,445.00
"Allegan",328,328,2723319.14,"Foster Care",,,"S5145","Day",0.00,0.00,0.00,0.00,445.00
"Allegan",329,329,2723319.14,"Respite",,,"S5150","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",330,330,2723319.14,"Respite",,,"S5151","Per Diem",0.00,0.00,0.00,0.00,445.00
"Allegan",331,331,2723319.14,"Personal Emergency Response System (PERS)",,,"S5160","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",332,332,2723319.14,"Personal Emergency Response System (PERS)",,,"S5161","Month",0.00,0.00,0.00,0.00,445.00
"Allegan",333,333,2723319.14,"Environmental Modification ",,,"S5165","Service",0.00,0.00,0.00,46599.40,445.00
"Allegan",334,334,2723319.14,"Enhanced Medical Equipment-Supplies",,,"S5199","Item",0.00,0.00,0.00,0.00,445.00
"Allegan",335,335,2723319.14,"Occupational or Physical Therapy",,,"S8990","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",342,342,2723319.14,"Health Services",,,"S9445","Encounter",0.00,0.00,0.00,375.00,445.00
"Allegan",343,343,2723319.14,"Health Services",,,"S9446","Encounter",0.00,0.00,0.00,95.00,445.00
"Allegan",344,344,2723319.14,"Health Services",,,"S9470","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",345,345,2723319.14,"Prevention Services - Direct Model",,,"S9482","15 minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",346,346,2723319.14,"Intensive Crisis Stabilization-Enrolled Program",,,"S9484","Hour",0.00,0.00,0.00,0.00,445.00
"Allegan",347,347,2723319.14,"Residential Room and Board",,,"S9976","Day",0.00,0.00,0.00,0.00,445.00
"Allegan",348,348,2723319.14,"Substance Abuse Services: Residential Room and Board",,"HF","S9976","Day",0.00,0.00,0.00,0.00,445.00
"Allegan",349,349,2723319.14,"Private Duty Nursing",,,"T1000","Up to 15 min",0.00,0.00,0.00,0.00,445.00
"Allegan",350,350,2723319.14,"Private Duty Nursing",,"TD","T1000","Up to 15 min",0.00,0.00,0.00,81511.25,445.00
"Allegan",351,351,2723319.14,"Private Duty Nursing",,"TE","T1000","Up to 15 min",0.00,0.00,0.00,18642.08,445.00
"Allegan",352,352,2723319.14,"Assessment",,,"T1001","Encounter",0.00,0.00,0.00,5715.00,445.00
"Allegan",353,353,2723319.14,"Health Services",,,"T1002","Up to 15 min",0.00,0.00,0.00,36880.00,445.00
"Allegan",354,354,2723319.14,"Respite Care",,,"T1005","15 Minutes",37.00,7391.00,26816.00,184025.00,445.00
"Allegan",355,355,2723319.14,"Respite Care",,"TD","T1005","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",356,356,2723319.14,"Respite Care",,"TE","T1005","15 Minutes",0.00,0.00,0.00,9160.00,445.00
"Allegan",357,357,2723319.14,"Respite Care (Children's Waiver & SED Waiver)",,"TT","T1005","15 minutes",1.00,164.00,1025.00,1025.00,445.00
"Allegan",358,358,2723319.14,"Substance Abuse: Treatment Planning",,"HF","T1007","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",359,359,2723319.14,"Substance Abuse: Child Sitting Services",,,"T1009","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",360,360,2723319.14,"Substance Abuse: Recovery Support Services",,,"T1012","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",361,361,2723319.14,"Family Psycho-Education - EBP",,,"T1015","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",362,362,2723319.14,"Supports Coordination/Wrap Facilitation",,,"T1016","15 minutes",81.00,813.00,81063.00,1655667.00,445.00
"Allegan",363,363,2723319.14,"Targeted Case Management ",,,"T1017","15 minutes",27.00,623.00,60292.00,442365.00,445.00
"Allegan",364,364,2723319.14,"Nursing Home Mental Health Monitoring",,"SE","T1017","15 minutes",0.00,0.00,0.00,81486.00,445.00
"Allegan",365,365,2723319.14,"Personal Care in Licensed Specialized Residential Setting",,,"T1020","Day",1.00,171.00,836.00,1616694.00,445.00
"Allegan",366,366,2723319.14,"Assessments",,,"T1023","Encounter",84.00,112.00,19936.00,64614.00,445.00
"Allegan",367,367,2723319.14,"Prevention Services - Direct Model ",,,"T1027","15 Minutes",0.00,0.00,0.00,0.00,445.00
"Allegan",368,368,2723319.14,"Enhanced Medical Supplies or Pharmacy",,,"T1999","Item",0.00,0.00,0.00,808.41,445.00
"Allegan",369,369,2723319.14,"Transportation",,,"T2001","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",370,370,2723319.14,"Substance Abuse Services: Transportation",,"HF","T2001","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",371,371,2723319.14,"Transportation",,,"T2002","Per Diem",0.00,0.00,0.00,0.00,445.00
"Allegan",372,372,2723319.14,"Substance Abuse Services: Transportation",,"HF","T2002","Per Diem",0.00,0.00,0.00,0.00,445.00
"Allegan",373,373,2723319.14,"Transportation",,,"T2003","Encounter / Trip",0.00,0.00,0.00,0.00,445.00
"Allegan",374,374,2723319.14,"Substance Abuse Services: Transportation",,"HF","T2003","Encounter / Trip",0.00,0.00,0.00,0.00,445.00
"Allegan",375,375,2723319.14,"Transportation",,,"T2004","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",376,376,2723319.14,"Substance Abuse Services: Transportation",,"HF","T2004","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",377,377,2723319.14,"Transportation",,,"T2005","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",378,378,2723319.14,"Substance Abuse Services: Transportation",,"HF","T2005","Encounter",0.00,0.00,0.00,0.00,445.00
"Allegan",381,381,2723319.14,"Prevention Services - Direct Model ",,,"T2024",,0.00,0.00,0.00,0.00,445.00
"Allegan",382,382,2723319.14,"Fiscal Intermediary Services",,,"T2025","Month",20.00,105.00,7300.00,124950.00,445.00
"Allegan",383,383,2723319.14,"Enhanced Medical Equipment-Supplies",,,"T2028","Item",0.00,0.00,0.00,0.00,445.00
"Allegan",384,384,2723319.14,"Enhanced Medical Equipment-Supplies",,,"T2029","Item",0.00,0.00,0.00,4769.29,445.00
"Allegan",385,385,2723319.14,"Respite Care",,,"T2036","Per session. One night = one session",56.00,528.00,52760.00,73041.00,445.00
"Allegan",386,386,2723319.14,"Respite Care",,,"T2037","Per session. One day/partial day = one session",6.00,31.00,1515.00,2967.50,445.00
"Allegan",387,387,2723319.14,"Housing Assistance",,,"T2038","Service",0.00,0.00,0.00,0.00,445.00
"Allegan",388,388,2723319.14,"Enhanced Medical Equipment-Supplies",,,"T2039","Item",0.00,0.00,0.00,0.00,445.00
"Allegan",389,389,2723319.14,"Goods and Services ",,"HK","T5999","Per Item",0.00,0.00,0.00,0.00,445.00
"Allegan",390,390,2723319.14,"Wraparound Services",,,"T5999","Per Item",0.00,0.00,0.00,0.00,445.00
"Allegan",391,391,2723319.14,"Pharmacy (Drugs and Other Biologicals)",,,,,0.00,0.00,0.00,0.00,445.00
"Allegan",392,392,2723319.14,"Other",,,,,0.00,0.00,0.00,0.00,445.00
"Allegan",393,393,2723319.14,"Aggregate for 'J' Codes",,,"ALL",,0.00,0.00,0.00,0.00,445.00
"AuSable Valley",3,3,2503628.44,"Local Psychiatric Hospital/IMD PT68 Bundled per diem","0100","PT68",,"Day",8.00,52.00,31320.22,98176.85,81.00
"AuSable Valley",4,4,2503628.44,"Local Psychiatric Hospital/IMD PT68 Bundled per diem","0100","PT68",,"Day",0.00,0.00,0.00,0.00,81.00
"AuSable Valley",5,5,2503628.44,"Local Psychiatric Hospital/IMD PT68 Physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,81.00
"AuSable Valley",6,6,2503628.44,"Local Psychiatric Hospital/IMD PT68 Physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,81.00
"AuSable Valley",7,7,2503628.44,"Local Psychiatric Hospital - Acute Community PT73 Bundled per diem","0100","PT73",,"Day",18.00,127.00,76493.62,331873.90,81.00
"AuSable Valley",8,8,2503628.44,"Local Psychiatric Hospital - Acute Community PT73 Bundled per diem","0100","PT73",,"Day",0.00,0.00,0.00,0.00,81.00
"AuSable Valley",9,9,2503628.44,"Local Psychiatric Hospital - Acute Community PT73 Physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,45194.60,81.00
"AuSable Valley",10,10,2503628.44,"Local Psychiatric Hospital - Acute Community PT73 Physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,0.00,81.00
