"CMH Name","MIA Group Num","MIA Serv Num","FirstOfService Description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfMIA-Cases","SumOfMIA-Units","SumOfMIA-Cost","SumOfOther Cost","FirstOfMIA Totals","FirstOfMIA Unique Consumers"
"Allegan",243,243,"Assessment ",,,"H0002","Encounter",1.00,1.00,148.00,1164.00,7115501.00,880.00
"Allegan",244,244,"Substance Use Disorder: Laboratory",,,"H0003","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",245,245,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0004","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",246,246,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0005","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",247,247,"Substance Use Disorder: Case Management",,,"H0006","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",248,248,"Substance Use Disorder: Sub-Acute Detoxification","1002",,"H0010","Day",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",249,249,"Substance Use Disorder: Sub-Acute Detoxification","1002",,"H0012","Day",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",250,250,"Substance Use Disorder: Sub-Acute Detoxification","1002",,"H0014","Day",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",251,251,"Substance Use Disorder: Outpatient Care","0906",,"H0015","Day",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",252,252,"Crisis Residential Services",,,"H0018","Day",114.00,566.00,277615.00,388165.00,7115501.00,880.00
"Allegan",253,253,"Substance Use Disorder: Residential","1002","HF","H0018","Day",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",254,254,"Substance Use Disorder: Residential","1002","HF","H0019","Day",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",255,255,"Substance Use Disorder: Methadone",,,"H0020","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",256,256,"Substance Use Disorder: Early Intervention",,,"H0022","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",257,257,"Peer Directed and Operated Support Services",,,"H0023","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",258,258,"Substance Use Disorder: Recovery Support Services",,"HF","H0023","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",259,259,"Prevention Services - Direct Model",,,"H0025","Face to Face Contact",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",260,260,"Assessment ",,,"H0031","Encounter",250.00,267.00,88625.00,167120.00,7115501.00,880.00
"Allegan",262,262,"Support Intensity Scale (SIS) Face-to-Face Assessment",,"HW","H0031",,6.00,6.00,1990.00,33817.00,7115501.00,880.00
"Allegan",263,263,"Treatment Planning",,,"H0032","Encounter",192.00,208.00,55951.00,93190.00,7115501.00,880.00
"Allegan",264,264,"Monitoring of Treatment - Clinician",,"TS","H0032","Encounter",133.00,154.00,41628.00,59229.00,7115501.00,880.00
"Allegan",265,265,"Substance Use Disorder: Pharmalogical Support - Suboxane",,,"H0033","Direct Observation Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",266,266,"Health Services",,,"H0034","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",267,267,"Home Based Services",,,"H0036","15 Minutes",2.00,98.00,7523.00,497604.00,7115501.00,880.00
"Allegan",268,268,"Home Based Services",,"ST","H0036","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",269,269,"Peer Directed and Operated Support Services",,,"H0038","15 minutes",8.00,77.00,7838.00,7838.00,7115501.00,880.00
"Allegan",270,270,"Peer Directed and Operated Support Services",,"TJ","H0038","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",271,271,"Substance Use Disorder: Recovery Support Services",,"HF","H0038","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",272,272,"Peer Directed and Operated Support Services",,,"NA",,0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",273,273,"Assertive Community Treatment (ACT)",,,"H0039","15 Minutes",65.00,5330.00,368207.00,371857.00,7115501.00,880.00
"Allegan",274,274,"Assertive Community Treatment (ACT)",,"TG","H0039","15 Minutes",3.00,17.00,1139.00,1139.00,7115501.00,880.00
"Allegan",275,275,"Community Living Supports in Independent living/own home",,,"H0043","Per Diem",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",276,276,"Community Living Supports in Independent living/own home",,"TF","H0043","Per Diem",1.00,307.00,36728.00,36728.00,7115501.00,880.00
"Allegan",277,277,"Community Living Supports in Independent living/own home",,"TG","H0043","Per Diem",0.00,0.00,0.00,796436.00,7115501.00,880.00
"Allegan",278,278,"Community Living Supports in Independent living/own home",,"TT","H0043","Per Diem",2.00,507.00,81806.00,1620914.00,7115501.00,880.00
"Allegan",279,279,"Community Living Supports in Independent living/own home",,"TF/TT","H0043","Per Diem",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",280,280,"Community Living Supports in Independent living/own home",,"TG/TT","H0043","Per Diem",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",281,281,"Respite",,,"H0045","Day",2.00,15.00,1606.00,1675.00,7115501.00,880.00
"Allegan",282,282,"Peer Directed and Operated Support Services",,,"H0046","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",283,283,"Substance Use Disorder: Laboratory",,,"H0048","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",284,284,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0050","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",285,285,"Behavior Treatment Plan Review",,,"H2000","Encounter",7.00,25.00,3206.00,22055.00,7115501.00,880.00
"Allegan",286,286,"Behavior Treatment Plan Review - Monitoring Activities",,"TS","H2000","Encounter",7.00,21.00,2693.00,21527.00,7115501.00,880.00
"Allegan",287,287,"Comprehensive Medication Services - EBP only",,,"H2010","15 minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",288,288,"Crisis Intervention",,,"H2011","15 Minutes",8.00,22.00,1169.00,2072.00,7115501.00,880.00
"Allegan",289,289,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,"HF","H2011","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",290,290,"Crisis Intervention",,"TJ","H2011","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",291,291,"Skill-Building and Out of Home Non Vocational Habilitation",,,"H2014","15 minutes",4.00,2299.00,10917.00,103141.00,7115501.00,880.00
"Allegan",292,292,"Out of Home Non Vocational Habilitation",,"HK","H2014","15 Minutes",0.00,0.00,0.00,27858.00,7115501.00,880.00
"Allegan",293,293,"Community Living Supports (15 Minutes)",,,"H2015","15 Minutes",32.00,49400.00,211663.00,1903357.00,7115501.00,880.00
"Allegan",294,294,"Community Living Supports (15 Minutes)",,"TT","H2015","15 Minutes",4.00,15391.00,35094.00,303539.00,7115501.00,880.00
"Allegan",295,295,"Community Living Supports (Daily)",,,"H2016","Per Diem",57.00,16525.00,2429226.00,6072256.00,7115501.00,880.00
"Allegan",296,296,"Behavior Services",,,"H2019","15 Minutes",13.00,265.00,12488.00,18251.00,7115501.00,880.00
"Allegan",297,297,"Behavior Services",,"TT","H2019","15 Minutes",13.00,669.00,31591.00,37274.00,7115501.00,880.00
"Allegan",298,298,"Wraparound",,,"H2021","15 Minutes",0.00,0.00,0.00,95784.00,7115501.00,880.00
"Allegan",299,299,"Wraparound (SED Waiver)",,,"H2022","Day",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",300,300,"Wraparound (SED Waiver)",,"TT","H2022","Day",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",301,301,"Supported Employment Services",,,"H2023","15 minutes",29.00,573.00,56263.00,155284.00,7115501.00,880.00
"Allegan",302,302,"Mental Health Therapy",,,"H2027","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",303,303,"Substance Use Disorder: Outpatient Care","0900, 0914, 0915, 0916, 0919","HF","H2027","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",304,304,"Clubhouse Psychosocial Rehabilitation Programs ",,,"H2030","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",305,305,"Home Based Services",,,"H2033","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",306,306,"Substance Use Disorder: Recovery Housing",,,"H2034","Day",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",307,307,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2035","Hour",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",308,308,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2036","Per Diem",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",310,310,"Telemedicine Facility Fee",,"GT","Q3014","Per Service",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",311,311,"Transportation",,,"S0209","Per Mile",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",312,312,"Transportation",,,"S0215","Per Mile",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",313,313,"Substance Use Disorder: Transportation",,"HF","S0215","Per Mile",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",314,314,"Family Training - EBP",,,"S5110","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",315,315,"Family Training",,,"S5111","Encounter",1.00,15.00,2079.00,77430.00,7115501.00,880.00
"Allegan",316,316,"Family Training",,"HA","S5111","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",317,317,"Family Training",,"HM","S5111","Encounter",0.00,0.00,0.00,11956.00,7115501.00,880.00
"Allegan",319,319,"Foster Care",,,"S5140","Day",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",320,320,"Foster Care",,,"S5145","Day",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",321,321,"Respite",,,"S5150","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",322,322,"Respite",,,"S5151","Per Diem",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",323,323,"Personal Emergency Response System (PERS)",,,"S5160","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",324,324,"Personal Emergency Response System (PERS)",,,"S5161","Month",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",325,325,"Environmental Modification ",,,"S5165","Service",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",326,326,"Enhanced Medical Equipment-Supplies",,,"S5199","Item",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",327,327,"Occupational or Physical Therapy",,,"S8990","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",334,334,"Health Services",,,"S9445","Encounter",1.00,1.00,433.00,433.00,7115501.00,880.00
"Allegan",335,335,"Health Services",,,"S9446","Encounter",0.00,0.00,0.00,50.00,7115501.00,880.00
"Allegan",336,336,"Health Services",,,"S9470","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",337,337,"Prevention Services - Direct Model",,,"S9482","15 minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",338,338,"Intensive Crisis Stabilization-Enrolled Program",,,"S9484","Hour",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",339,339,"Intensive Crisis Stabilization-Enrolled Program",,"TJ","S9484","Hour",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",340,340,"Residential Room and Board",,,"S9976","Day",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",341,341,"Substance Use Disorder: Residential Room and Board",,"HF","S9976","Day",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",342,342,"Private Duty Nursing",,,"T1000","Up to 15 min",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",343,343,"Private Duty Nursing",,"TD","T1000","Up to 15 min",1.00,3346.00,35521.00,35521.00,7115501.00,880.00
"Allegan",344,344,"Private Duty Nursing",,"TE","T1000","Up to 15 min",1.00,3963.00,35754.00,35754.00,7115501.00,880.00
"Allegan",345,345,"Assessment",,,"T1001","Encounter",2.00,2.00,346.00,546.00,7115501.00,880.00
"Allegan",346,346,"Health Services",,,"T1002","Up to 15 min",3.00,14.00,698.00,5725.00,7115501.00,880.00
"Allegan",347,347,"Respite Care",,,"T1005","15 Minutes",4.00,989.00,4921.00,220761.00,7115501.00,880.00
"Allegan",348,348,"Respite Care",,"TD","T1005","15 Minutes",0.00,0.00,0.00,676.00,7115501.00,880.00
"Allegan",349,349,"Respite Care",,"TE","T1005","15 Minutes",0.00,0.00,0.00,16234.00,7115501.00,880.00
"Allegan",350,350,"Respite Care (Children's Waiver & SED Waiver)",,"TT","T1005","15 minutes",0.00,0.00,0.00,13105.00,7115501.00,880.00
"Allegan",351,351,"Substance Use Disorder: Treatment Planning",,"HF","T1007","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",352,352,"Substance Use Disorder: Child Sitting Services",,,"T1009","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",353,353,"Substance Use Disorder: Recovery Support Services",,,"T1012","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",354,354,"Family Psycho-Education - EBP",,,"T1015","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",355,355,"Supports Coordination/Wrap Facilitation",,,"T1016","15 minutes",98.00,1568.00,188626.00,1145587.00,7115501.00,880.00
"Allegan",356,356,"Targeted Case Management ",,,"T1017","15 minutes",220.00,3821.00,374993.00,440913.00,7115501.00,880.00
"Allegan",357,357,"Nursing Home Mental Health Monitoring",,"SE","T1017","15 minutes",32.00,527.00,52633.00,67403.00,7115501.00,880.00
"Allegan",358,358,"Personal Care in Licensed Specialized Residential Setting",,,"T1020","Day",57.00,16535.00,417109.00,2138554.00,7115501.00,880.00
"Allegan",359,359,"Assessments",,,"T1023","Encounter",237.00,317.00,54562.00,72119.00,7115501.00,880.00
"Allegan",360,360,"Prevention Services - Direct Model ",,,"T1027","15 Minutes",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",361,361,"Enhanced Medical Supplies or Pharmacy",,,"T1999","Item",0.00,0.00,0.00,816.00,7115501.00,880.00
"Allegan",362,362,"Transportation",,,"T2001","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",363,363,"Substance Use Disorder: Transportation",,"HF","T2001","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",364,364,"Transportation",,,"T2002","Per Diem",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",365,365,"Substance Use Disorder: Transportation",,"HF","T2002","Per Diem",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",366,366,"Transportation",,,"T2003","Encounter / Trip",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",367,367,"Substance Use Disorder: Transportation",,"HF","T2003","Encounter / Trip",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",368,368,"Transportation",,,"T2004","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",369,369,"Substance Use Disorder: Transportation",,"HF","T2004","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",370,370,"Transportation",,,"T2005","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",371,371,"Substance Use Disorder: Transportation",,"HF","T2005","Encounter",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",372,372,"Out of Home Prevocational Service",,,"T2015","Hour",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",374,374,"Prevention Services - Direct Model ",,,"T2024",,0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",375,375,"Fiscal Intermediary Services",,,"T2025","Month",17.00,141.00,14555.00,157537.00,7115501.00,880.00
"Allegan",376,376,"Enhanced Medical Equipment-Supplies",,,"T2028","Item",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",377,377,"Enhanced Medical Equipment-Supplies",,,"T2029","Item",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",378,378,"Respite Care",,,"T2036","Per session. One night = one session",0.00,0.00,0.00,77213.00,7115501.00,880.00
"Allegan",379,379,"Respite Care",,,"T2037","Per session. One day/partial day = one session",0.00,0.00,0.00,2015.00,7115501.00,880.00
"Allegan",380,380,"Housing Assistance",,,"T2038","Service",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",381,381,"Enhanced Medical Equipment-Supplies",,,"T2039","Item",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",382,382,"Goods and Services ",,"HK","T5999","Per Item",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",383,383,"Wraparound Services",,,"T5999","Per Item",0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",384,384,"Pharmacy (Drugs and Other Biologicals)",,,,,0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",385,385,"Other",,,,,0.00,0.00,0.00,0.00,7115501.00,880.00
"Allegan",386,386,"Aggregate for 'J' Codes",,,"ALL",,1.00,0.00,2267.00,2267.00,7115501.00,880.00
"AuSable Valley",3,3,"Local Psychiatric Hospital/IMD PT68 
bundled per diem","0100","PT68",,"Day",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",4,4,"Local Psychiatric Hospital/IMD PT68
bundled per diem","0100","PT68",,"Day",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",5,5,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",6,6,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",7,7,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",56.00,446.00,409545.47,519230.82,4807444.14,1578.00
"AuSable Valley",8,8,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",9,9,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",30.00,206.00,186976.31,207406.21,4807444.14,1578.00
"AuSable Valley",10,10,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",12,12,"Local Psychiatric Hospital/IMD",,"PT68",,"Amount",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",13,13,"Local Psychiatric Hospital/Acute Community",,"PT73",,"Amount",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",16,16,"Inpatient Hospital Ancillary Services - Room and Board","0144",,,"Day",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",17,17,"Inpatient Hospital Ancillary Services - Leave of Absence","0183",,,"Day",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",18,18,"Inpatient Hospital Ancillary Services - Pharmacy","0250-0254, 0257-0258 ",,,,0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",19,19,"Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices","0270-0272",,,"# of items",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",20,20,"Inpatient Hospital Ancillary Services - Laboratory","0300-0302, 0305-0307",,,"# of tests",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",21,21,"Inpatient Hospital Ancillary Services - Radiology","0320",,,"# of tests",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",22,22,"ECT Anesthesia","0370",,,,0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",23,23,"Inpatient Hospital Ancillary Services - Respiratory Services","0410",,,"# of treatments",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",24,24,"Inpatient Hospital Ancillary Services -Physical Therapy","0420-0424",,,"# of treatments",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",25,25,"Inpatient Hospital Ancillary Services - Occupational Therapy","0430-0434",,,"# of treatments",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",26,26,"Inpatient Hospital Ancillary Services - Speech-Language Pathology","0440-0444",,,"# of treatments",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",27,27,"Inpatient Hospital Ancillary Services - Emergency Room","0450",,,"# of visits",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",28,28,"Inpatient Hospital Ancillary Services - Pulmonary Function","0460",,,"# of tests",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",29,29,"Inpatient Hospital Ancillary Services - Audiology","0470-0472",,,"# of tests",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",30,30,"Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT)","0610-0611",,,"# of tests",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",31,31,"Inpatient Hospital Ancillary Services - Pharmacy","0636",,,"# of units",0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",32,32,"ECT Recovery Room","0710",,,,0.00,0.00,0.00,0.00,4807444.14,1578.00
"AuSable Valley",33,33,"Inpatient Hospital Ancillary Services -EKG/ECG","0730-0731",,,"# of tests",0.00,0.00,0.00,0.00,4807444.14,1578.00
