CMH Name,MIC Group Num,MIC Serv Num,FirstOfMIC Totals,FirstOfService description,FirstOfRevenue Code,FirstOfModifier,FirstOfHCPCS Code,FirstOfUnit type,SumOfMIC-Cases,SumOfMIC-Units,SumOfMIC-Cost,SumOfOther Cost,FirstOfMIC Unique Consumers
Allegan,255,255,1636564.05,Substance Use Disorder: Transportation,,HF,A0110,Per one-way trip,0,0,0,0,254
Allegan,256,256,1636564.05,Transportation,,,A0120,,0,0,0,0,254
Allegan,257,257,1636564.05,Transportation,,,A0130,Per Mile,0,0,0,0,254
Allegan,258,258,1636564.05,Transportation,,,A0140,Refer to code descriptions.,0,0,0,0,254
Allegan,259,259,1636564.05,Transportation,,,A0170,Item,0,0,0,0,254
Allegan,260,260,1636564.05,Additional Codes-Transportation,,,A0425,Encounter,0,0,0,0,254
Allegan,261,261,1636564.05,Additional Codes-Transportation,,,A0427,Encounter Session at least 45 min,0,0,0,0,254
Allegan,262,262,1636564.05,Enhanced Medical Equipment-Supplies,,,E1399,15 Minutes,0,0,0,0,254
Allegan,264,264,1636564.05,Family Training/Support EBP only,,,G0177,Encounter,0,0,0,0,254
Allegan,265,265,1636564.05,Substance Use Disorder: Recovery Support Services,,,G0409,Encounter,0,0,0,0,254
Allegan,266,266,1636564.05,Occupational Therapy,,,G0515,Encounter,0,0,0,0,254
Allegan,267,267,1636564.05,Substance Use Disorder: Individual Assessment,,,H0001,15 Minutes,1,1,294.37,32293.41,254
Allegan,268,268,1636564.05,Assessment,,,H0002,Encounter,4,4,671.87,2509.63,254
Allegan,269,269,1636564.05,Substance Use Disorder: Laboratory,,,H0003,Encounter,0,0,0,222.84,254
Allegan,270,270,1636564.05,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0004,Day,0,0,0,311400.87,254
Allegan,271,271,1636564.05,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0005,Day,0,0,0,435.68,254
Allegan,272,272,1636564.05,Substance Use Disorder: Case Management,,,H0006,Day,0,0,0,1315.17,254
Allegan,273,273,1636564.05,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0010,Day,0,0,0,66206.8,254
Allegan,274,274,1636564.05,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0012,Day,0,0,0,0,254
Allegan,275,275,1636564.05,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0014,Day,0,0,0,0,254
Allegan,276,276,1636564.05,Substance Use Disorder: Outpatient Care,0906,,H0015,Day,0,0,0,65246.7,254
Allegan,277,277,1636564.05,Crisis Residential Services,,,H0018,Encounter,19,104,70870.67,293580.52,254
Allegan,278,278,1636564.05,Substance Use Disorder: Residential,1002,HF,H0018,Encounter,0,0,0,59526.94,254
Allegan,279,279,1636564.05,Substance Use Disorder: Residential,1002,HF,H0019,Encounter,0,0,0,223856.73,254
Allegan,280,280,1636564.05,Substance Use Disorder: Methadone,,,H0020,Encounter,0,0,0,241505.79,254
Allegan,281,281,1636564.05,Substance Use Disorder: Early Intervention,,,H0022,Face to Face Contact,0,0,0,0,254
Allegan,282,282,1636564.05,Peer Directed and Operated Support Services,,,H0023,Encounter,0,0,0,0,254
Allegan,283,283,1636564.05,Substance Use Disorder: Recovery Support Services,,HF,H0023,Encounter,0,0,0,0,254
Allegan,284,284,1636564.05,Prevention Services - Direct Model,,,H0025,,0,0,0,0,254
Allegan,285,285,1636564.05,Assessment,,,H0031,Encounter,105,112,35004.17,159208.71,254
Allegan,286,286,1636564.05,Assessment for Autism,,U5,H0031,Encounter,4,5,2688.79,67418.2,254
Allegan,287,287,1636564.05,Support Intensity Scale (SIS) Face-to-Face Assessment,,HW,H0031,Direct Observation Encounter,0,0,0,24977.75,254
Allegan,288,288,1636564.05,Treatment Planning,,,H0032,15 Minutes,39,65,19947.68,110264.97,254
Allegan,289,289,1636564.05,Monitoring of Treatment - Clinician,,TS,H0032,15 Minutes,25,34,10749.92,78999.04,254
Allegan,290,290,1636564.05,Substance Use Disorder: Pharmalogical Support - Suboxane,,,H0033,15 Minutes,0,0,0,0,254
Allegan,291,291,1636564.05,Health Services,,,H0034,15 minutes,0,0,0,0,254
Allegan,292,292,1636564.05,Home Based Services,,,H0036,15 Minutes,76,6143,622129.17,757836.98,254
Allegan,293,293,1636564.05,Home Based Services,,ST,H0036,15 Minutes,3,44,4456.08,4456.08,254
Allegan,294,294,1636564.05,Peer Directed and Operated Support Services,,,H0038,,0,0,0,0,254
Allegan,295,295,1636564.05,Peer Directed and Operated Support Services,,TJ,H0038,15 Minutes,0,0,0,0,254
Allegan,296,296,1636564.05,Substance Use Disorder: Recovery Support Services,,HF,H0038,15 Minutes,0,0,0,2672,254
Allegan,297,297,1636564.05,Peer Directed and Operated Support Services,,,NA,Per Diem,0,0,0,0,254
Allegan,298,298,1636564.05,Assertive Community Treatment (ACT),,,H0039,Per Diem,0,0,0,405169.02,254
Allegan,299,299,1636564.05,Assertive Community Treatment (ACT),,TG,H0039,Per Diem,0,0,0,190.2,254
Allegan,300,300,1636564.05,Community Living Supports in Independent living/own home,,,H0043,Per Diem,0,0,0,0,254
Allegan,301,301,1636564.05,Community Living Supports in Independent living/own home,,TF,H0043,Per Diem,0,0,0,0,254
Allegan,302,302,1636564.05,Community Living Supports in Independent living/own home,,TG,H0043,Per Diem,0,0,0,757592.44,254
Allegan,303,303,1636564.05,Community Living Supports in Independent living/own home,,TT,H0043,Day,0,0,0,0,254
Allegan,304,304,1636564.05,Community Living Supports in Independent living/own home,,TF/TT,H0043,Encounter,0,0,0,0,254
Allegan,305,305,1636564.05,Community Living Supports in Independent living/own home,,TG/TT,H0043,Encounter,0,0,0,1551307.5,254
Allegan,306,306,1636564.05,Respite,,,H0045,15 Minutes,0,0,0,9633.43,254
Allegan,307,307,1636564.05,Peer Directed and Operated Support Services,,,H0046,Encounter,0,0,0,0,254
Allegan,308,308,1636564.05,Substance Use Disorder: Laboratory,,,H0048,Encounter,0,0,0,0,254
Allegan,309,309,1636564.05,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0050,15 minutes,0,0,0,137510.93,254
Allegan,310,310,1636564.05,Behavior Treatment Plan Review,,,H2000,15 Minutes,0,0,0,27431.8,254
Allegan,311,311,1636564.05,Behavior Treatment Plan Review - Monitoring Activities,,TS,H2000,15 Minutes,0,0,0,33190.61,254
Allegan,312,312,1636564.05,Comprehensive Medication Services - EBP only,,,H2010,15 Minutes,0,0,0,0,254
Allegan,313,313,1636564.05,Crisis Intervention,,,H2011,15 Minutes,22,130,9028.25,13660.94,254
Allegan,314,314,1636564.05,Crisis Intervention,,HB,H2011,15 Minutes,0,0,0,0,254
Allegan,315,315,1636564.05,Crisis Intervention,,HC,H2011,15 minutes,0,0,0,0,254
Allegan,316,316,1636564.05,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,HF,H2011,15 Minutes,0,0,0,0,254
Allegan,317,317,1636564.05,Crisis Intervention,,TJ,H2011,15 Minutes,0,0,0,0,254
Allegan,318,318,1636564.05,Skill-Building and Out of Home Non Vocational Habilitation,,,H2014,15 Minutes,0,0,0,101032.59,254
Allegan,319,319,1636564.05,Out of Home Non Vocational Habilitation,,HK,H2014,Per Diem,0,0,0,27297.43,254
Allegan,320,320,1636564.05,Community Living Supports (15 Minutes),,,H2015,15 Minutes,2,373,1947.54,1576488.13,254
Allegan,321,321,1636564.05,Community Living Supports (15 Minutes),,TT,H2015,15 Minutes,0,0,0,294134.43,254
Allegan,322,322,1636564.05,Community Living Supports (Daily),,,H2016,15 Minutes,0,0,0,5720152.49,254
Allegan,323,323,1636564.05,Behavior Services,,,H2019,Day,0,0,0,32623.97,254
Allegan,324,324,1636564.05,Behavior Services,,TT,H2019,Day,0,0,0,103596.39,254
Allegan,325,325,1636564.05,Wraparound,,,H2021,15 minutes,25,1172,172250.61,222220.92,254
Allegan,326,326,1636564.05,Wraparound (SED Waiver),,,H2022,15 Minutes,0,0,0,0,254
Allegan,327,327,1636564.05,Wraparound (SED Waiver),,TT,H2022,15 Minutes,0,0,0,0,254
Allegan,328,328,1636564.05,Supported Employment Services,,,H2023,15 Minutes,0,0,0,161978.68,254
Allegan,329,329,1636564.05,Mental Health Therapy,,,H2027,15 Minutes,0,0,0,0,254
Allegan,330,330,1636564.05,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",HF,H2027,Day,0,0,0,0,254
Allegan,331,331,1636564.05,Clubhouse Psychosocial Rehabilitation Programs,,,H2030,Hour,0,0,0,0,254
Allegan,332,332,1636564.05,Home Based Services,,,H2033,Per Diem,0,0,0,0,254
Allegan,333,333,1636564.05,Substance Use Disorder: Recovery Housing,,,H2034,15 Minutes,0,0,0,0,254
Allegan,334,334,1636564.05,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2035,Per Service,0,0,0,0,254
Allegan,335,335,1636564.05,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2036,Per Mile,0,0,0,0,254
Allegan,337,337,1636564.05,Telemedicine Facility Fee,,GT,Q3014,Per Mile,0,0,0,0,254
Allegan,338,338,1636564.05,Transportation,,,S0209,15 Minutes,0,0,0,0,254
Allegan,339,339,1636564.05,Transportation,,,S0215,Encounter,0,0,0,0,254
Allegan,340,340,1636564.05,Substance Use Disorder: Transportation,,HF,S0215,Encounter,0,0,0,0,254
Allegan,341,341,1636564.05,Family Training - EBP,,,S5110,Encounter,0,0,0,0,254
Allegan,342,342,1636564.05,Family Training,,,S5111,Encounter,9,121,19229.8,55688.62,254
Allegan,343,343,1636564.05,Family Training,,HA,S5111,Day,0,0,0,0,254
Allegan,344,344,1636564.05,Family Training,,HM,S5111,Day,10,92,16487.98,27825.78,254
Allegan,346,346,1636564.05,Foster Care,,,S5140,Per Diem,0,0,0,0,254
Allegan,347,347,1636564.05,Foster Care,,,S5145,Encounter,0,0,0,0,254
Allegan,348,348,1636564.05,Respite,,,S5150,Month,0,0,0,0,254
Allegan,349,349,1636564.05,Respite,,,S5151,Service,0,0,0,0,254
Allegan,350,350,1636564.05,Personal Emergency Response System (PERS),,,S5160,Item,0,0,0,0,254
Allegan,351,351,1636564.05,Personal Emergency Response System (PERS),,,S5161,Encounter,0,0,0,0,254
Allegan,352,352,1636564.05,Environmental Modification,,,S5165,Hour,0,0,0,41597.63,254
Allegan,353,353,1636564.05,Enhanced Medical Equipment-Supplies,,,S5199,Hour,0,0,0,0,254
Allegan,354,354,1636564.05,Occupational or Physical Therapy,,,S8990,Hour,0,0,0,0,254
Allegan,361,361,1636564.05,Health Services,,,S9445,15 minutes,0,0,0,463.15,254
Allegan,362,362,1636564.05,Health Services,,,S9446,Hour,0,0,0,0,254
Allegan,363,363,1636564.05,Health Services,,,S9470,Hour,0,0,0,0,254
Allegan,364,364,1636564.05,Prevention Services - Direct Model,,,S9482,Day,0,0,0,0,254
Allegan,365,365,1636564.05,Intensive Crisis Stabilization-Enrolled Program,,,S9484,Day,0,0,0,0,254
Allegan,366,366,1636564.05,Intensive Crisis Stabilization-Enrolled Program,,TJ,S9484,Up to 15 min,0,0,0,0,254
Allegan,367,367,1636564.05,Residential Room and Board,,,S9976,Up to 15 min,0,0,0,0,254
Allegan,368,368,1636564.05,Substance Use Disorder: Residential Room and Board,,HF,S9976,Up to 15 min,0,0,0,0,254
Allegan,369,369,1636564.05,Private Duty Nursing,,,T1000,Encounter,0,0,0,0,254
Allegan,370,370,1636564.05,Private Duty Nursing,,TD,T1000,Up to 15 min,0,0,0,42324.72,254
Allegan,371,371,1636564.05,Private Duty Nursing,,TE,T1000,15 Minutes,0,0,0,106363.99,254
Allegan,372,372,1636564.05,Assessment,,,T1001,15 Minutes,1,1,160.56,1554.15,254
Allegan,373,373,1636564.05,Health Services,,,T1002,15 Minutes,0,0,0,4525.24,254
Allegan,374,374,1636564.05,Respite Care,,,T1005,15 minutes,9,3052,23071.75,253612.26,254
Allegan,375,375,1636564.05,Respite Care,,TD,T1005,Encounter,0,0,0,1729.08,254
Allegan,376,376,1636564.05,Respite Care,,TE,T1005,Encounter,0,0,0,1514.75,254
Allegan,377,377,1636564.05,Respite Care (Children's Waiver & SED Waiver),,TT,T1005,Encounter,0,0,0,13576.04,254
Allegan,378,378,1636564.05,Substance Use Disorder: Treatment Planning,,HF,T1007,Encounter,0,0,0,12678.93,254
Allegan,379,379,1636564.05,Substance Use Disorder: Child Sitting Services,,,T1009,15 minutes,0,0,0,0,254
Allegan,380,380,1636564.05,Substance Use Disorder: Recovery Support Services,,,T1012,15 minutes,0,0,0,0,254
Allegan,381,381,1636564.05,Family Psycho-Education - EBP,,,T1015,15 minutes,8,81,9803.86,1071750.84,254
Allegan,382,382,1636564.05,Supports Coordination/Wrap Facilitation,,,T1016,Day,12,136,20951.47,503220.57,254
Allegan,383,383,1636564.05,Targeted Case Management,,,T1017,Encounter,0,0,0,75348.22,254
Allegan,384,384,1636564.05,Nursing Home Mental Health Monitoring,,SE,T1017,15 Minutes,0,0,0,2135140.21,254
Allegan,385,385,1636564.05,Personal Care in Licensed Specialized Residential Setting,,,T1020,Item,61,76,15487.59,72343.34,254
Allegan,386,386,1636564.05,Assessments,,,T1023,Encounter,0,0,0,0,254
Allegan,387,387,1636564.05,Prevention Services - Direct Model,,,T1027,Encounter,0,0,0,0,254
Allegan,388,388,1636564.05,Enhanced Medical Supplies or Pharmacy,,,T1999,Per Diem,0,0,0,1113.41,254
Allegan,389,389,1636564.05,Transportation,,,T2001,Per Diem,0,0,0,0,254
Allegan,390,390,1636564.05,Substance Use Disorder: Transportation,,HF,T2001,Encounter / Trip,0,0,0,0,254
Allegan,391,391,1636564.05,Transportation,,,T2002,Encounter / Trip,0,0,0,0,254
Allegan,392,392,1636564.05,Substance Use Disorder: Transportation,,HF,T2002,Encounter,0,0,0,0,254
Allegan,393,393,1636564.05,Transportation,,,T2003,Encounter,0,0,0,0,254
Allegan,394,394,1636564.05,Substance Use Disorder: Transportation,,HF,T2003,Encounter,0,0,0,0,254
Allegan,395,395,1636564.05,Transportation,,,T2004,Encounter,0,0,0,0,254
Allegan,396,396,1636564.05,Substance Use Disorder: Transportation,,HF,T2004,Hour,0,0,0,0,254
Allegan,397,397,1636564.05,Transportation,,,T2005,Month,0,0,0,0,254
Allegan,398,398,1636564.05,Substance Use Disorder: Transportation,,HF,T2005,,0,0,0,0,254
Allegan,399,399,1636564.05,Out of Home Prevocational Service,,,T2015,Month,0,0,0,0,254
Allegan,401,401,1636564.05,Prevention Services - Direct Model,,,T2024,Item,0,0,0,0,254
Allegan,402,402,1636564.05,Fiscal Intermediary Services,,,T2025,Per session. One night = one session,4,22,1482.07,150645.8,254
Allegan,403,403,1636564.05,Enhanced Medical Equipment-Supplies,,,T2028,Per session. One day/partial day = one session,0,0,0,0,254
Allegan,404,404,1636564.05,Enhanced Medical Equipment-Supplies,,,T2029,Service,0,0,0,9540.8,254
Allegan,405,405,1636564.05,Respite Care,,,T2036,Item,30,246,31379.7,83293.37,254
Allegan,406,406,1636564.05,Respite Care,,,T2037,Per Item,1,5,345.82,2112.57,254
Allegan,407,407,1636564.05,Housing Assistance,,,T2038,Per Item,0,0,0,0,254
Allegan,408,408,1636564.05,Enhanced Medical Equipment-Supplies,,,T2039,,0,0,0,0,254
Allegan,409,409,1636564.05,Goods and Services,,HK,T5999,,0,0,0,0,254
Allegan,410,410,1636564.05,Wraparound Services,,,T5999,,0,0,0,0,254
Allegan,411,411,1636564.05,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0,0,254
Allegan,412,412,1636564.05,Other,,,,,0,0,0,0,254
Allegan,413,413,1636564.05,Aggregate for 'J' Codes,,,ALL,,0,0,0,0,254
AuSable Valley,3,3,2343953.403,"Local Psychiatric Hospital/IMD PT68 
bundled per diem",0100,PT68,,Day,0,0,0,0,756
AuSable Valley,4,4,2343953.403,"Local Psychiatric Hospital/IMD PT68
bundled per diem",0100,PT68,,Day,0,0,0,0,756
AuSable Valley,5,5,2343953.403,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,0,756
AuSable Valley,6,6,2343953.403,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,0,756
AuSable Valley,7,7,2343953.403,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,16,203,180509.36,808129.08,756
AuSable Valley,8,8,2343953.403,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,0,0,0,0,756
AuSable Valley,9,9,2343953.403,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,0,0,0,31182.79,756
AuSable Valley,10,10,2343953.403,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,0,0,0,0,756
AuSable Valley,12,12,2343953.403,Local Psychiatric Hospital/IMD,,PT68,,Amount,0,0,0,0,756
AuSable Valley,13,13,2343953.403,Local Psychiatric Hospital/Acute Community,,PT73,,Day,0,0,0,0,756
AuSable Valley,16,16,2343953.403,Inpatient Hospital Ancillary Services - Room and Board,0144,,,# of items,0,0,0,0,756
AuSable Valley,17,17,2343953.403,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,# of tests,0,0,0,0,756
AuSable Valley,18,18,2343953.403,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258",,,# of tests,0,0,0,0,756
AuSable Valley,19,19,2343953.403,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,,0,0,0,0,756
AuSable Valley,20,20,2343953.403,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of treatments,0,0,0,0,756
AuSable Valley,21,21,2343953.403,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of treatments,0,0,0,0,756
AuSable Valley,22,22,2343953.403,ECT Anesthesia,0370,,,# of treatments,0,0,0,0,756
AuSable Valley,23,23,2343953.403,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0,0,0,0,756
AuSable Valley,24,24,2343953.403,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of visits,0,0,0,0,756
AuSable Valley,25,25,2343953.403,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of tests,0,0,0,0,756
AuSable Valley,26,26,2343953.403,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of tests,0,0,0,0,756
AuSable Valley,27,27,2343953.403,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of tests,0,0,0,0,756
AuSable Valley,28,28,2343953.403,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of units,0,0,0,0,756
AuSable Valley,29,29,2343953.403,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,,0,0,0,0,756
AuSable Valley,30,30,2343953.403,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0,0,756
AuSable Valley,31,31,2343953.403,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of tests,0,0,0,0,756
AuSable Valley,32,32,2343953.403,ECT Recovery Room,0710,,,Hour,0,0,0,0,756
AuSable Valley,33,33,2343953.403,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,Encounter,0,0,0,0,756
AuSable Valley,34,34,2343953.403,Inpatient Hospital Ancillary Services - EEG,0740,,,# of visits,0,0,0,0,756
AuSable Valley,35,35,2343953.403,Crisis Observation Care,0762,,,Day,0,0,0,0,756
AuSable Valley,36,36,2343953.403,Additional Codes-ECT Facility Charge,0901,,,Day,0,0,0,0,756
AuSable Valley,37,37,2343953.403,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of tests,0,0,0,0,756
AuSable Valley,38,38,2343953.403,Outpatient Partial Hospitalization,0912,,,# of visits,0,0,0,0,756
AuSable Valley,39,39,2343953.403,Outpatient Partial Hospitalization,0913,,,Minutes,0,0,0,0,756
AuSable Valley,40,40,2343953.403,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,Minutes,0,0,0,0,756
AuSable Valley,41,41,2343953.403,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,Encounter,0,0,0,0,756
AuSable Valley,42,42,2343953.403,Additional Codes-ECT Anesthesia,,,00104,First 30 Minutes,0,0,0,0,756
AuSable Valley,43,43,2343953.403,Additional Codes-ECT Anesthesia,0901,,00104,15 Minutes,0,0,0,0,756
AuSable Valley,44,44,2343953.403,"ABA Behavior Identification Assessment 
(Note: code retired 12/31/18)",,U5,0359T,Each Additional 30 Minutes,0,0,0,19082.11,756
AuSable Valley,45,45,2343953.403,ABA Behavioral Follow-up Assessment (reporting units of per 15 minutes effective 1/1/19),,U5,0362T,First 30 Minutes,0,0,0,0,756
AuSable Valley,46,46,2343953.403,ABA Behavioral Follow-up Assessment (reporting units of per 15 minutes effective 1/1/19),,U5,0362T,Each Additional 30 Minutes,0,0,0,0,756
AuSable Valley,47,47,2343953.403,"ABA Behavioral Follow-up Assessment 
(Note: code retired 12/31/18)",,U5,0363T,First 30 Minutes,0,0,0,0,756
AuSable Valley,48,48,2343953.403,"ABA Adaptive Treatment
(Note: code retired 12/31/18)",,U5,0364T,Each Additional 30 Minutes,0,0,0,69327.45,756
AuSable Valley,49,49,2343953.403,"ABA Adaptive Treatment
(Note: code retired 12/31/18)",,U5,0365T,First 30 Minutes,0,0,0,355473.19,756
AuSable Valley,50,50,2343953.403,"ABA Group Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0366T,Each Additional 30 Minutes,0,0,0,16.24,756
