"CMH Name","MIC Group Num","MIC Serv Num","FirstOfMIC Totals","FirstOfService description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfMIC-Cases","SumOfMIC-Units","SumOfMIC-Cost","SumOfOther Cost","FirstOfMIC Unique Consumers"
"Allegan",216,216,1548578.00,"Assessment",,,"99343","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",217,217,1548578.00,"Assessment",,,"99344","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",218,218,1548578.00,"Assessment",,,"99345","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",219,219,1548578.00,"Assessment",,,"99347","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",220,220,1548578.00,"Assessment",,,"99348","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",221,221,1548578.00,"Assessment",,,"99349","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",222,222,1548578.00,"Assessment",,,"99350","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",223,223,1548578.00,"Medication Administration",,,"99506","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",224,224,1548578.00,"Medication Management",,,"99605","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",225,225,1548578.00,"Transportation",,,"A0080","Per mile",0.00,0.00,0.00,0.00,277.00
"Allegan",226,226,1548578.00,"Transportation",,,"A0090","Per mile",0.00,0.00,0.00,0.00,277.00
"Allegan",227,227,1548578.00,"Transportation",,,"A0100","Per one-way trip",0.00,0.00,0.00,0.00,277.00
"Allegan",228,228,1548578.00,"Substance Use Disorder: Transportation",,"HF","A0100","Per one-way trip",0.00,0.00,0.00,0.00,277.00
"Allegan",229,229,1548578.00,"Transportation",,,"A0110","Per one-way trip",0.00,0.00,0.00,0.00,277.00
"Allegan",230,230,1548578.00,"Substance Use Disorder: Transportation",,"HF","A0110","Per one-way trip",0.00,0.00,0.00,0.00,277.00
"Allegan",231,231,1548578.00,"Transportation",,,"A0120","Per one-way trip",0.00,0.00,0.00,0.00,277.00
"Allegan",232,232,1548578.00,"Transportation",,,"A0130","Per one-way trip",0.00,0.00,0.00,0.00,277.00
"Allegan",233,233,1548578.00,"Transportation",,,"A0140","Per one-way trip",0.00,0.00,0.00,0.00,277.00
"Allegan",234,234,1548578.00,"Transportation",,,"A0170",,0.00,0.00,0.00,0.00,277.00
"Allegan",235,235,1548578.00,"Additional Codes-Transportation",,,"A0425","Per Mile",0.00,0.00,0.00,0.00,277.00
"Allegan",236,236,1548578.00,"Additional Codes-Transportation",,,"A0427","Refer to code descriptions.",0.00,0.00,0.00,0.00,277.00
"Allegan",237,237,1548578.00,"Enhanced Medical Equipment-Supplies",,,"E1399","Item",0.00,0.00,0.00,0.00,277.00
"Allegan",239,239,1548578.00,"Family Training/Support EBP only",,,"G0177","Encounter Session at least 45 min",0.00,0.00,0.00,0.00,277.00
"Allegan",240,240,1548578.00,"Substance Use Disorder: Recovery Support Services",,,"G0409","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",241,241,1548578.00,"Occupational Therapy",,,"G0515","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",242,242,1548578.00,"Substance Use Disorder: Individual Assessment",,,"H0001","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",243,243,1548578.00,"Assessment ",,,"H0002","Encounter",0.00,0.00,0.00,1164.00,277.00
"Allegan",244,244,1548578.00,"Substance Use Disorder: Laboratory",,,"H0003","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",245,245,1548578.00,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0004","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",246,246,1548578.00,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0005","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",247,247,1548578.00,"Substance Use Disorder: Case Management",,,"H0006","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",248,248,1548578.00,"Substance Use Disorder: Sub-Acute Detoxification","1002",,"H0010","Day",0.00,0.00,0.00,0.00,277.00
"Allegan",249,249,1548578.00,"Substance Use Disorder: Sub-Acute Detoxification","1002",,"H0012","Day",0.00,0.00,0.00,0.00,277.00
"Allegan",250,250,1548578.00,"Substance Use Disorder: Sub-Acute Detoxification","1002",,"H0014","Day",0.00,0.00,0.00,0.00,277.00
"Allegan",251,251,1548578.00,"Substance Use Disorder: Outpatient Care","0906",,"H0015","Day",0.00,0.00,0.00,0.00,277.00
"Allegan",252,252,1548578.00,"Crisis Residential Services",,,"H0018","Day",27.00,148.00,96099.00,388165.00,277.00
"Allegan",253,253,1548578.00,"Substance Use Disorder: Residential","1002","HF","H0018","Day",0.00,0.00,0.00,0.00,277.00
"Allegan",254,254,1548578.00,"Substance Use Disorder: Residential","1002","HF","H0019","Day",0.00,0.00,0.00,0.00,277.00
"Allegan",255,255,1548578.00,"Substance Use Disorder: Methadone",,,"H0020","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",256,256,1548578.00,"Substance Use Disorder: Early Intervention",,,"H0022","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",257,257,1548578.00,"Peer Directed and Operated Support Services",,,"H0023","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",258,258,1548578.00,"Substance Use Disorder: Recovery Support Services",,"HF","H0023","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",259,259,1548578.00,"Prevention Services - Direct Model",,,"H0025","Face to Face Contact",0.00,0.00,0.00,0.00,277.00
"Allegan",260,260,1548578.00,"Assessment ",,,"H0031","Encounter",122.00,126.00,41400.00,167120.00,277.00
"Allegan",261,261,1548578.00,"Assessment for Autism",,"U5","H0031","Encounter",9.00,10.00,5871.00,68909.00,277.00
"Allegan",262,262,1548578.00,"Support Intensity Scale (SIS) Face-to-Face Assessment",,"HW","H0031",,0.00,0.00,0.00,33817.00,277.00
"Allegan",263,263,1548578.00,"Treatment Planning",,,"H0032","Encounter",50.00,71.00,19291.00,93190.00,277.00
"Allegan",264,264,1548578.00,"Monitoring of Treatment - Clinician",,"TS","H0032","Encounter",22.00,25.00,6758.00,59229.00,277.00
"Allegan",265,265,1548578.00,"Substance Use Disorder: Pharmalogical Support - Suboxane",,,"H0033","Direct Observation Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",266,266,1548578.00,"Health Services",,,"H0034","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",267,267,1548578.00,"Home Based Services",,,"H0036","15 Minutes",85.00,5995.00,457450.00,497604.00,277.00
"Allegan",268,268,1548578.00,"Home Based Services",,"ST","H0036","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",269,269,1548578.00,"Peer Directed and Operated Support Services",,,"H0038","15 minutes",0.00,0.00,0.00,7838.00,277.00
"Allegan",270,270,1548578.00,"Peer Directed and Operated Support Services",,"TJ","H0038","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",271,271,1548578.00,"Substance Use Disorder: Recovery Support Services",,"HF","H0038","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",272,272,1548578.00,"Peer Directed and Operated Support Services",,,"NA",,0.00,0.00,0.00,0.00,277.00
"Allegan",273,273,1548578.00,"Assertive Community Treatment (ACT)",,,"H0039","15 Minutes",0.00,0.00,0.00,371857.00,277.00
"Allegan",274,274,1548578.00,"Assertive Community Treatment (ACT)",,"TG","H0039","15 Minutes",0.00,0.00,0.00,1139.00,277.00
"Allegan",275,275,1548578.00,"Community Living Supports in Independent living/own home",,,"H0043","Per Diem",0.00,0.00,0.00,0.00,277.00
"Allegan",276,276,1548578.00,"Community Living Supports in Independent living/own home",,"TF","H0043","Per Diem",0.00,0.00,0.00,36728.00,277.00
"Allegan",277,277,1548578.00,"Community Living Supports in Independent living/own home",,"TG","H0043","Per Diem",0.00,0.00,0.00,796436.00,277.00
"Allegan",278,278,1548578.00,"Community Living Supports in Independent living/own home",,"TT","H0043","Per Diem",0.00,0.00,0.00,1620914.00,277.00
"Allegan",279,279,1548578.00,"Community Living Supports in Independent living/own home",,"TF/TT","H0043","Per Diem",0.00,0.00,0.00,0.00,277.00
"Allegan",280,280,1548578.00,"Community Living Supports in Independent living/own home",,"TG/TT","H0043","Per Diem",0.00,0.00,0.00,0.00,277.00
"Allegan",281,281,1548578.00,"Respite",,,"H0045","Day",0.00,0.00,0.00,1675.00,277.00
"Allegan",282,282,1548578.00,"Peer Directed and Operated Support Services",,,"H0046","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",283,283,1548578.00,"Substance Use Disorder: Laboratory",,,"H0048","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",284,284,1548578.00,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0050","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",285,285,1548578.00,"Behavior Treatment Plan Review",,,"H2000","Encounter",0.00,0.00,0.00,22055.00,277.00
"Allegan",286,286,1548578.00,"Behavior Treatment Plan Review - Monitoring Activities",,"TS","H2000","Encounter",0.00,0.00,0.00,21527.00,277.00
"Allegan",287,287,1548578.00,"Comprehensive Medication Services - EBP only",,,"H2010","15 minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",288,288,1548578.00,"Crisis Intervention",,,"H2011","15 Minutes",3.00,9.00,478.00,2072.00,277.00
"Allegan",289,289,1548578.00,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,"HF","H2011","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",290,290,1548578.00,"Crisis Intervention",,"TJ","H2011","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",291,291,1548578.00,"Skill-Building and Out of Home Non Vocational Habilitation",,,"H2014","15 minutes",0.00,0.00,0.00,103141.00,277.00
"Allegan",292,292,1548578.00,"Out of Home Non Vocational Habilitation",,"HK","H2014","15 Minutes",0.00,0.00,0.00,27858.00,277.00
"Allegan",293,293,1548578.00,"Community Living Supports (15 Minutes)",,,"H2015","15 Minutes",2.00,164.00,494.00,1903357.00,277.00
"Allegan",294,294,1548578.00,"Community Living Supports (15 Minutes)",,"TT","H2015","15 Minutes",0.00,0.00,0.00,303539.00,277.00
"Allegan",295,295,1548578.00,"Community Living Supports (Daily)",,,"H2016","Per Diem",0.00,0.00,0.00,6072256.00,277.00
"Allegan",296,296,1548578.00,"Behavior Services",,,"H2019","15 Minutes",0.00,0.00,0.00,18251.00,277.00
"Allegan",297,297,1548578.00,"Behavior Services",,"TT","H2019","15 Minutes",0.00,0.00,0.00,37274.00,277.00
"Allegan",298,298,1548578.00,"Wraparound",,,"H2021","15 Minutes",22.00,999.00,95784.00,95784.00,277.00
"Allegan",299,299,1548578.00,"Wraparound (SED Waiver)",,,"H2022","Day",0.00,0.00,0.00,0.00,277.00
"Allegan",300,300,1548578.00,"Wraparound (SED Waiver)",,"TT","H2022","Day",0.00,0.00,0.00,0.00,277.00
"Allegan",301,301,1548578.00,"Supported Employment Services",,,"H2023","15 minutes",0.00,0.00,0.00,155284.00,277.00
"Allegan",302,302,1548578.00,"Mental Health Therapy",,,"H2027","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",303,303,1548578.00,"Substance Use Disorder: Outpatient Care","0900, 0914, 0915, 0916, 0919","HF","H2027","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",304,304,1548578.00,"Clubhouse Psychosocial Rehabilitation Programs ",,,"H2030","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",305,305,1548578.00,"Home Based Services",,,"H2033","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",306,306,1548578.00,"Substance Use Disorder: Recovery Housing",,,"H2034","Day",0.00,0.00,0.00,0.00,277.00
"Allegan",307,307,1548578.00,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2035","Hour",0.00,0.00,0.00,0.00,277.00
"Allegan",308,308,1548578.00,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2036","Per Diem",0.00,0.00,0.00,0.00,277.00
"Allegan",310,310,1548578.00,"Telemedicine Facility Fee",,"GT","Q3014","Per Service",0.00,0.00,0.00,0.00,277.00
"Allegan",311,311,1548578.00,"Transportation",,,"S0209","Per Mile",0.00,0.00,0.00,0.00,277.00
"Allegan",312,312,1548578.00,"Transportation",,,"S0215","Per Mile",0.00,0.00,0.00,0.00,277.00
"Allegan",313,313,1548578.00,"Substance Use Disorder: Transportation",,"HF","S0215","Per Mile",0.00,0.00,0.00,0.00,277.00
"Allegan",314,314,1548578.00,"Family Training - EBP",,,"S5110","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",315,315,1548578.00,"Family Training",,,"S5111","Encounter",11.00,75.00,11555.00,77430.00,277.00
"Allegan",316,316,1548578.00,"Family Training",,"HA","S5111","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",317,317,1548578.00,"Family Training",,"HM","S5111","Encounter",7.00,45.00,7797.00,11956.00,277.00
"Allegan",319,319,1548578.00,"Foster Care",,,"S5140","Day",0.00,0.00,0.00,0.00,277.00
"Allegan",320,320,1548578.00,"Foster Care",,,"S5145","Day",0.00,0.00,0.00,0.00,277.00
"Allegan",321,321,1548578.00,"Respite",,,"S5150","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",322,322,1548578.00,"Respite",,,"S5151","Per Diem",0.00,0.00,0.00,0.00,277.00
"Allegan",323,323,1548578.00,"Personal Emergency Response System (PERS)",,,"S5160","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",324,324,1548578.00,"Personal Emergency Response System (PERS)",,,"S5161","Month",0.00,0.00,0.00,0.00,277.00
"Allegan",325,325,1548578.00,"Environmental Modification ",,,"S5165","Service",0.00,0.00,0.00,0.00,277.00
"Allegan",326,326,1548578.00,"Enhanced Medical Equipment-Supplies",,,"S5199","Item",0.00,0.00,0.00,0.00,277.00
"Allegan",327,327,1548578.00,"Occupational or Physical Therapy",,,"S8990","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",334,334,1548578.00,"Health Services",,,"S9445","Encounter",0.00,0.00,0.00,433.00,277.00
"Allegan",335,335,1548578.00,"Health Services",,,"S9446","Encounter",0.00,0.00,0.00,50.00,277.00
"Allegan",336,336,1548578.00,"Health Services",,,"S9470","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",337,337,1548578.00,"Prevention Services - Direct Model",,,"S9482","15 minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",338,338,1548578.00,"Intensive Crisis Stabilization-Enrolled Program",,,"S9484","Hour",0.00,0.00,0.00,0.00,277.00
"Allegan",339,339,1548578.00,"Intensive Crisis Stabilization-Enrolled Program",,"TJ","S9484","Hour",0.00,0.00,0.00,0.00,277.00
"Allegan",340,340,1548578.00,"Residential Room and Board",,,"S9976","Day",0.00,0.00,0.00,0.00,277.00
"Allegan",341,341,1548578.00,"Substance Use Disorder: Residential Room and Board",,"HF","S9976","Day",0.00,0.00,0.00,0.00,277.00
"Allegan",342,342,1548578.00,"Private Duty Nursing",,,"T1000","Up to 15 min",0.00,0.00,0.00,0.00,277.00
"Allegan",343,343,1548578.00,"Private Duty Nursing",,"TD","T1000","Up to 15 min",0.00,0.00,0.00,35521.00,277.00
"Allegan",344,344,1548578.00,"Private Duty Nursing",,"TE","T1000","Up to 15 min",0.00,0.00,0.00,35754.00,277.00
"Allegan",345,345,1548578.00,"Assessment",,,"T1001","Encounter",0.00,0.00,0.00,546.00,277.00
"Allegan",346,346,1548578.00,"Health Services",,,"T1002","Up to 15 min",0.00,0.00,0.00,5725.00,277.00
"Allegan",347,347,1548578.00,"Respite Care",,,"T1005","15 Minutes",9.00,3945.00,16138.00,220761.00,277.00
"Allegan",348,348,1548578.00,"Respite Care",,"TD","T1005","15 Minutes",0.00,0.00,0.00,676.00,277.00
"Allegan",349,349,1548578.00,"Respite Care",,"TE","T1005","15 Minutes",0.00,0.00,0.00,16234.00,277.00
"Allegan",350,350,1548578.00,"Respite Care (Children's Waiver & SED Waiver)",,"TT","T1005","15 minutes",2.00,846.00,1845.00,13105.00,277.00
"Allegan",351,351,1548578.00,"Substance Use Disorder: Treatment Planning",,"HF","T1007","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",352,352,1548578.00,"Substance Use Disorder: Child Sitting Services",,,"T1009","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",353,353,1548578.00,"Substance Use Disorder: Recovery Support Services",,,"T1012","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",354,354,1548578.00,"Family Psycho-Education - EBP",,,"T1015","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",355,355,1548578.00,"Supports Coordination/Wrap Facilitation",,,"T1016","15 minutes",22.00,159.00,19102.00,1145587.00,277.00
"Allegan",356,356,1548578.00,"Targeted Case Management ",,,"T1017","15 minutes",13.00,277.00,27782.00,440913.00,277.00
"Allegan",357,357,1548578.00,"Nursing Home Mental Health Monitoring",,"SE","T1017","15 minutes",0.00,0.00,0.00,67403.00,277.00
"Allegan",358,358,1548578.00,"Personal Care in Licensed Specialized Residential Setting",,,"T1020","Day",0.00,0.00,0.00,2138554.00,277.00
"Allegan",359,359,1548578.00,"Assessments",,,"T1023","Encounter",71.00,81.00,13942.00,72119.00,277.00
"Allegan",360,360,1548578.00,"Prevention Services - Direct Model ",,,"T1027","15 Minutes",0.00,0.00,0.00,0.00,277.00
"Allegan",361,361,1548578.00,"Enhanced Medical Supplies or Pharmacy",,,"T1999","Item",0.00,0.00,0.00,816.00,277.00
"Allegan",362,362,1548578.00,"Transportation",,,"T2001","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",363,363,1548578.00,"Substance Use Disorder: Transportation",,"HF","T2001","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",364,364,1548578.00,"Transportation",,,"T2002","Per Diem",0.00,0.00,0.00,0.00,277.00
"Allegan",365,365,1548578.00,"Substance Use Disorder: Transportation",,"HF","T2002","Per Diem",0.00,0.00,0.00,0.00,277.00
"Allegan",366,366,1548578.00,"Transportation",,,"T2003","Encounter / Trip",0.00,0.00,0.00,0.00,277.00
"Allegan",367,367,1548578.00,"Substance Use Disorder: Transportation",,"HF","T2003","Encounter / Trip",0.00,0.00,0.00,0.00,277.00
"Allegan",368,368,1548578.00,"Transportation",,,"T2004","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",369,369,1548578.00,"Substance Use Disorder: Transportation",,"HF","T2004","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",370,370,1548578.00,"Transportation",,,"T2005","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",371,371,1548578.00,"Substance Use Disorder: Transportation",,"HF","T2005","Encounter",0.00,0.00,0.00,0.00,277.00
"Allegan",372,372,1548578.00,"Out of Home Prevocational Service",,,"T2015","Hour",0.00,0.00,0.00,0.00,277.00
"Allegan",374,374,1548578.00,"Prevention Services - Direct Model ",,,"T2024",,0.00,0.00,0.00,0.00,277.00
"Allegan",375,375,1548578.00,"Fiscal Intermediary Services",,,"T2025","Month",5.00,40.00,2541.00,157537.00,277.00
"Allegan",376,376,1548578.00,"Enhanced Medical Equipment-Supplies",,,"T2028","Item",0.00,0.00,0.00,0.00,277.00
"Allegan",377,377,1548578.00,"Enhanced Medical Equipment-Supplies",,,"T2029","Item",0.00,0.00,0.00,0.00,277.00
"Allegan",378,378,1548578.00,"Respite Care",,,"T2036","Per session. One night = one session",35.00,286.00,35640.00,77213.00,277.00
"Allegan",379,379,1548578.00,"Respite Care",,,"T2037","Per session. One day/partial day = one session",0.00,0.00,0.00,2015.00,277.00
"Allegan",380,380,1548578.00,"Housing Assistance",,,"T2038","Service",0.00,0.00,0.00,0.00,277.00
"Allegan",381,381,1548578.00,"Enhanced Medical Equipment-Supplies",,,"T2039","Item",0.00,0.00,0.00,0.00,277.00
"Allegan",382,382,1548578.00,"Goods and Services ",,"HK","T5999","Per Item",0.00,0.00,0.00,0.00,277.00
"Allegan",383,383,1548578.00,"Wraparound Services",,,"T5999","Per Item",0.00,0.00,0.00,0.00,277.00
"Allegan",384,384,1548578.00,"Pharmacy (Drugs and Other Biologicals)",,,,,0.00,0.00,0.00,0.00,277.00
"Allegan",385,385,1548578.00,"Other",,,,,0.00,0.00,0.00,0.00,277.00
"Allegan",386,386,1548578.00,"Aggregate for 'J' Codes",,,"ALL",,0.00,0.00,0.00,2267.00,277.00
"AuSable Valley",3,3,2673263.64,"Local Psychiatric Hospital/IMD PT68 
bundled per diem","0100","PT68",,"Day",0.00,0.00,0.00,0.00,699.00
"AuSable Valley",4,4,2673263.64,"Local Psychiatric Hospital/IMD PT68
bundled per diem","0100","PT68",,"Day",0.00,0.00,0.00,0.00,699.00
"AuSable Valley",5,5,2673263.64,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,699.00
"AuSable Valley",6,6,2673263.64,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,699.00
"AuSable Valley",7,7,2673263.64,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",14.00,106.00,97501.60,519230.82,699.00
"AuSable Valley",8,8,2673263.64,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",0.00,0.00,0.00,0.00,699.00
"AuSable Valley",9,9,2673263.64,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,207406.21,699.00
"AuSable Valley",10,10,2673263.64,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,0.00,699.00
"AuSable Valley",12,12,2673263.64,"Local Psychiatric Hospital/IMD",,"PT68",,"Amount",0.00,0.00,0.00,0.00,699.00
